3#__tn,3$__tt,5$__idx,1$__cid
idx__3337,tt__ramakrishnan_srikant,1,1.0
tt__ramakrishnan_srikant,cid__author_1,1.0,1
idx__3337,tt__rakesh_agrawal,1,1.0
tt__rakesh_agrawal,cid__author_2,1.0,1
idx__3337,tt__mining_quantitative_association_rules_in_large_relational_tables,1,1.0
tt__mining_quantitative_association_rules_in_large_relational_tables,cid__title,1.0,1
idx__3337,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3337,tn__1996,1,1
tn__1996,cid__year,1,1
idx__3338,tt__ran_wolff,1,1.0
tt__ran_wolff,cid__author_1,1.0,1
idx__3338,tt__assaf_schuster,1,1.0
tt__assaf_schuster,cid__author_2,1.0,1
idx__3338,tt__communication_efficient_distributed_mining_of_association_rules,1,1.0
tt__communication_efficient_distributed_mining_of_association_rules,cid__title,1.0,1
idx__3338,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3338,tn__2001,1,1
tn__2001,cid__year,1,1
idx__3339,tt__debabrata_dey,1,1.0
tt__debabrata_dey,cid__author_1,1.0,1
idx__3339,tt__roger_h_l_chiang,1,1.0
tt__roger_h_l_chiang,cid__author_2,1.0,1
idx__3339,tt__shankar_sundaresan,1,1.0
tt__shankar_sundaresan,cid__author_3,1.0,1
idx__3339,tt__robert_c_goldstein,1,1.0
tt__robert_c_goldstein,cid__author_4,1.0,1
idx__3339,tt__database_design_with_common_sense_business_reasoning_and_learning,1,1.0
tt__database_design_with_common_sense_business_reasoning_and_learning,cid__title,1.0,1
idx__3339,tt__acm_trans_database_syst,1,1.0
tt__acm_trans_database_syst,cid__venue,1.0,1
idx__3339,tn__1997,1,1
tn__1997,cid__year,1,1
idx__3340,tt__alexander_hinneburg,1,1.0
tt__alexander_hinneburg,cid__author_1,1.0,1
idx__3340,tt__daniel_a_keim,1,1.0
tt__daniel_a_keim,cid__author_2,1.0,1
idx__3340,tt__clustering_methods_for_large_databases_from_the_past_to_the_future,1,1.0
tt__clustering_methods_for_large_databases_from_the_past_to_the_future,cid__title,1.0,1
idx__3340,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3340,tn__1999,1,1
tn__1999,cid__year,1,1
idx__3341,tt__gilles_fecteau,1,1.0
tt__gilles_fecteau,cid__author_1,1.0,1
idx__3341,tt__managing_a_db2_parallel_edition_database,1,1.0
tt__managing_a_db2_parallel_edition_database,cid__title,1.0,1
idx__3341,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3341,tn__1995,1,1
tn__1995,cid__year,1,1
idx__3342,tt__allen_luniewski,1,1.0
tt__allen_luniewski,cid__author_1,1.0,1
idx__3342,tt__markus_tresch,1,1.0
tt__markus_tresch,cid__author_2,1.0,1
idx__3342,tt__neal_palmer,1,1.0
tt__neal_palmer,cid__author_3,1.0,1
idx__3342,tt__type_classification_of_semistructured_documents,1,1.0
tt__type_classification_of_semistructured_documents,cid__title,1.0,1
idx__3342,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3342,tn__1995,1,1
tn__1995,cid__year,1,1
idx__3343,tt__craig_wong,1,1.0
tt__craig_wong,cid__author_1,1.0,1
idx__3343,tt__mark_stokrp,1,1.0
tt__mark_stokrp,cid__author_2,1.0,1
idx__3343,tt__mike_lefler,1,1.0
tt__mike_lefler,cid__author_3,1.0,1
idx__3343,tt__dbsim_a_simulation_tool_for_predicting_database_performance,1,1.0
tt__dbsim_a_simulation_tool_for_predicting_database_performance,cid__title,1.0,1
idx__3343,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3343,tn__1996,1,1
tn__1996,cid__year,1,1
idx__3344,tt__jerry_kiernan,1,1.0
tt__jerry_kiernan,cid__author_1,1.0,1
idx__3344,tt__jayavel_shanmugasundaram,1,1.0
tt__jayavel_shanmugasundaram,cid__author_2,1.0,1
idx__3344,tt__catalina_fan,1,1.0
tt__catalina_fan,cid__author_3,1.0,1
idx__3344,tt__eugene_j_shekita,1,1.0
tt__eugene_j_shekita,cid__author_4,1.0,1
idx__3344,tt__querying_xml_views_of_relational_data,1,1.0
tt__querying_xml_views_of_relational_data,cid__title,1.0,1
idx__3344,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3344,tn__2001,1,1
tn__2001,cid__year,1,1
idx__3345,tt__prabhakar_raghavan,1,1.0
tt__prabhakar_raghavan,cid__author_1,1.0,1
idx__3345,tt__david_gibson,1,1.0
tt__david_gibson,cid__author_2,1.0,1
idx__3345,tt__jon_m_kleinberg,1,1.0
tt__jon_m_kleinberg,cid__author_3,1.0,1
idx__3345,tt__clustering_categorical_data_an_approach_based_on_dynamical_systems,1,1.0
tt__clustering_categorical_data_an_approach_based_on_dynamical_systems,cid__title,1.0,1
idx__3345,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3345,tn__1998,1,1
tn__1998,cid__year,1,1
idx__3346,tt__arnold_charles_meltzer,1,1.0
tt__arnold_charles_meltzer,cid__author_1,1.0,1
idx__3346,tt__dong_keun_shin,1,1.0
tt__dong_keun_shin,cid__author_2,1.0,1
idx__3346,tt__a_new_join_algorithm,1,1.0
tt__a_new_join_algorithm,cid__title,1.0,1
idx__3346,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3346,tn__1994,1,1
tn__1994,cid__year,1,1
idx__3347,tt__shivakumar_venkataraman,1,1.0
tt__shivakumar_venkataraman,cid__author_1,1.0,1
idx__3347,tt__subbu_n_subramanian,1,1.0
tt__subbu_n_subramanian,cid__author_2,1.0,1
idx__3347,tt__costbased_optimization_of_decision_support_queries_using_transient_views,1,1.0
tt__costbased_optimization_of_decision_support_queries_using_transient_views,cid__title,1.0,1
idx__3347,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3347,tn__1998,1,1
tn__1998,cid__year,1,1
idx__3348,tt__david_b_lomet,1,1.0
tt__david_b_lomet,cid__author_1,1.0,1
idx__3348,tt__betty_salzberg,1,1.0
tt__betty_salzberg,cid__author_2,1.0,1
idx__3348,tt__concurrency_and_recovery_for_index_trees,1,1.0
tt__concurrency_and_recovery_for_index_trees,cid__title,1.0,1
idx__3348,tt__vldb_j,1,1.0
tt__vldb_j,cid__venue,1.0,1
idx__3348,tn__1997,1,1
tn__1997,cid__year,1,1
idx__3349,tt__yannis_e_ioannidis,1,1.0
tt__yannis_e_ioannidis,cid__author_1,1.0,1
idx__3349,tt__minos_n_garofalakis,1,1.0
tt__minos_n_garofalakis,cid__author_2,1.0,1
idx__3349,tt__banu_zden,1,1.0
tt__banu_zden,cid__author_3,1.0,1
idx__3349,tt__resource_scheduling_for_composite_multimedia_objects,1,1.0
tt__resource_scheduling_for_composite_multimedia_objects,cid__title,1.0,1
idx__3349,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3349,tn__1998,1,1
tn__1998,cid__year,1,1
idx__3350,tt__wilfred_ng,1,1.0
tt__wilfred_ng,cid__author_1,1.0,1
idx__3350,tt__an_extension_of_the_relational_data_model_to_incorporate_ordered_domains,1,1.0
tt__an_extension_of_the_relational_data_model_to_incorporate_ordered_domains,cid__title,1.0,1
idx__3350,tt__acm_trans_database_syst,1,1.0
tt__acm_trans_database_syst,cid__venue,1.0,1
idx__3350,tn__2001,1,1
tn__2001,cid__year,1,1
idx__3351,tt__jim_gray,1,1.0
tt__jim_gray,cid__author_1,1.0,1
idx__3351,tt__zarka_cvetanovic,1,1.0
tt__zarka_cvetanovic,cid__author_2,1.0,1
idx__3351,tt__tom_barclay,1,1.0
tt__tom_barclay,cid__author_3,1.0,1
idx__3351,tt__chris_nyberg,1,1.0
tt__chris_nyberg,cid__author_4,1.0,1
idx__3351,tt__alphasort_a_cachesensitive_parallel_external_sort,1,1.0
tt__alphasort_a_cachesensitive_parallel_external_sort,cid__title,1.0,1
idx__3351,tt__vldb_j,1,1.0
tt__vldb_j,cid__venue,1.0,1
idx__3351,tn__1995,1,1
tn__1995,cid__year,1,1
idx__3352,tt__timesten_team,1,1.0
tt__timesten_team,cid__author_1,1.0,1
idx__3352,tt__inmemory_data_management_for_consumer_transactions_the_timesten_approach,1,1.0
tt__inmemory_data_management_for_consumer_transactions_the_timesten_approach,cid__title,1.0,1
idx__3352,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3352,tn__1999,1,1
tn__1999,cid__year,1,1
idx__3353,tt__rick_greer,1,1.0
tt__rick_greer,cid__author_1,1.0,1
idx__3353,tt__daytona_and_the_fourthgeneration_language_cymbal,1,1.0
tt__daytona_and_the_fourthgeneration_language_cymbal,cid__title,1.0,1
idx__3353,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3353,tn__1999,1,1
tn__1999,cid__year,1,1
idx__3354,tt__christos_faloutsos,1,1.0
tt__christos_faloutsos,cid__author_1,1.0,1
idx__3354,tt__yannis_kotidis,1,1.0
tt__yannis_kotidis,cid__author_2,1.0,1
idx__3354,tt__flip_korn,1,1.0
tt__flip_korn,cid__author_3,1.0,1
idx__3354,tt__alexandros_labrinidis,1,1.0
tt__alexandros_labrinidis,cid__author_4,1.0,1
idx__3354,tt__quantifiable_data_mining_using_ratio_rules,1,1.0
tt__quantifiable_data_mining_using_ratio_rules,cid__title,1.0,1
idx__3354,tt__vldb_j,1,1.0
tt__vldb_j,cid__venue,1.0,1
idx__3354,tn__2000,1,1
tn__2000,cid__year,1,1
idx__3355,tt__mitch_cherniack,1,1.0
tt__mitch_cherniack,cid__author_1,1.0,1
idx__3355,tt__stanley_b_zdonik,1,1.0
tt__stanley_b_zdonik,cid__author_2,1.0,1
idx__3355,tt__michael_j_franklin,1,1.0
tt__michael_j_franklin,cid__author_3,1.0,1
idx__3355,tt__data_management_for_pervasive_computing,1,1.0
tt__data_management_for_pervasive_computing,cid__title,1.0,1
idx__3355,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3355,tn__2001,1,1
tn__2001,cid__year,1,1
idx__3356,tt__nenad_jukic,1,1.0
tt__nenad_jukic,cid__author_1,1.0,1
idx__3356,tt__svetlozar_nestorov,1,1.0
tt__svetlozar_nestorov,cid__author_2,1.0,1
idx__3356,tt__susan_v_vrbsky,1,1.0
tt__susan_v_vrbsky,cid__author_3,1.0,1
idx__3356,tt__closing_the_key_loophole_in_mls_databases,1,1.0
tt__closing_the_key_loophole_in_mls_databases,cid__title,1.0,1
idx__3356,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3356,tn__2003,1,1
tn__2003,cid__year,1,1
idx__3357,tt__hector_garciamolina,1,1.0
tt__hector_garciamolina,cid__author_1,1.0,1
idx__3357,tt__luis_gravano,1,1.0
tt__luis_gravano,cid__author_2,1.0,1
idx__3357,tt__anthony_tomasic,1,1.0
tt__anthony_tomasic,cid__author_3,1.0,1
idx__3357,tt__gloss_textsource_discovery_over_the_internet,1,1.0
tt__gloss_textsource_discovery_over_the_internet,cid__title,1.0,1
idx__3357,tt__acm_trans_database_syst,1,1.0
tt__acm_trans_database_syst,cid__venue,1.0,1
idx__3357,tn__1999,1,1
tn__1999,cid__year,1,1
idx__3358,tt__iosif_lazaridis,1,1.0
tt__iosif_lazaridis,cid__author_1,1.0,1
idx__3358,tt__sharad_mehrotra,1,1.0
tt__sharad_mehrotra,cid__author_2,1.0,1
idx__3358,tt__progressive_approximate_aggregate_queries_with_a_multiresolution_tree_structure,1,1.0
tt__progressive_approximate_aggregate_queries_with_a_multiresolution_tree_structure,cid__title,1.0,1
idx__3358,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3358,tn__2001,1,1
tn__2001,cid__year,1,1
idx__3359,tt__hansjrg_zeller,1,1.0
tt__hansjrg_zeller,cid__author_1,1.0,1
idx__3359,tt__nonstop_sqlmx_publishsubscribe_continuous_data_streams_in_transaction_processing,1,1.0
tt__nonstop_sqlmx_publishsubscribe_continuous_data_streams_in_transaction_processing,cid__title,1.0,1
idx__3359,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3359,tn__2003,1,1
tn__2003,cid__year,1,1
idx__3360,tt__manfred_a_jeusfeld,1,1.0
tt__manfred_a_jeusfeld,cid__author_1,1.0,1
idx__3360,tt__hansjoachim_lenz,1,1.0
tt__hansjoachim_lenz,cid__author_2,1.0,1
idx__3360,tt__panos_vassiliadis,1,1.0
tt__panos_vassiliadis,cid__author_3,1.0,1
idx__3360,tt__martin_staudt,1,1.0
tt__martin_staudt,cid__author_4,1.0,1
idx__3360,tt__report_on_the_5th_international_workshop_on_the_design_and_management_of_data_warehouses_dmdw03,1,1.0
tt__report_on_the_5th_international_workshop_on_the_design_and_management_of_data_warehouses_dmdw03,cid__title,1.0,1
idx__3360,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3360,tn__2003,1,1
tn__2003,cid__year,1,1
idx__3361,tt__kyuyoung_whang,1,1.0
tt__kyuyoung_whang,cid__author_1,1.0,1
idx__3361,tt__yangsae_moon,1,1.0
tt__yangsae_moon,cid__author_2,1.0,1
idx__3361,tt__wookshin_han,1,1.0
tt__wookshin_han,cid__author_3,1.0,1
idx__3361,tt__general_match_a_subsequence_matching_method_in_timeseries_databases_based_on_generalized_windows,1,1.0
tt__general_match_a_subsequence_matching_method_in_timeseries_databases_based_on_generalized_windows,cid__title,1.0,1
idx__3361,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3361,tn__2002,1,1
tn__2002,cid__year,1,1
idx__3362,tt__erhard_rahm,1,1.0
tt__erhard_rahm,cid__author_1,1.0,1
idx__3362,tt__harald_schning,1,1.0
tt__harald_schning,cid__author_2,1.0,1
idx__3362,tt__gerhard_weikum,1,1.0
tt__gerhard_weikum,cid__author_3,1.0,1
idx__3362,tt__report_on_the_10th_conference_on_database_systems_for_busines_technolog_and_the_web_btw_2003,1,1.0
tt__report_on_the_10th_conference_on_database_systems_for_busines_technolog_and_the_web_btw_2003,cid__title,1.0,1
idx__3362,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3362,tn__2003,1,1
tn__2003,cid__year,1,1
idx__3363,tt__antonio_badia,1,1.0
tt__antonio_badia,cid__author_1,1.0,1
idx__3363,tt__ontologies_a_silver_bullet_for_knowledge_management_and_electronic_commerce_book_review,1,1.0
tt__ontologies_a_silver_bullet_for_knowledge_management_and_electronic_commerce_book_review,cid__title,1.0,1
idx__3363,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3363,tn__2002,1,1
tn__2002,cid__year,1,1
idx__3364,tt__konstantinos_stathatos,1,1.0
tt__konstantinos_stathatos,cid__author_1,1.0,1
idx__3364,tt__john_s_baras,1,1.0
tt__john_s_baras,cid__author_2,1.0,1
idx__3364,tt__nick_roussopoulos,1,1.0
tt__nick_roussopoulos,cid__author_3,1.0,1
idx__3364,tt__adaptive_data_broadcast_in_hybrid_networks,1,1.0
tt__adaptive_data_broadcast_in_hybrid_networks,cid__title,1.0,1
idx__3364,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3364,tn__1997,1,1
tn__1997,cid__year,1,1
idx__3365,tt__gsli_r_hjaltason,1,1.0
tt__gsli_r_hjaltason,cid__author_1,1.0,1
idx__3365,tt__hanan_samet,1,1.0
tt__hanan_samet,cid__author_2,1.0,1
idx__3365,tt__incremental_distance_join_algorithms_for_spatial_databases,1,1.0
tt__incremental_distance_join_algorithms_for_spatial_databases,cid__title,1.0,1
idx__3365,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3365,tn__1998,1,1
tn__1998,cid__year,1,1
idx__3366,tt__kyuyoung_whang,1,1.0
tt__kyuyoung_whang,cid__author_1,1.0,1
idx__3366,tt__ilyeol_song,1,1.0
tt__ilyeol_song,cid__author_2,1.0,1
idx__3366,tt__youngkoo_lee,1,1.0
tt__youngkoo_lee,cid__author_3,1.0,1
idx__3366,tt__jonghak_lee,1,1.0
tt__jonghak_lee,cid__author_4,1.0,1
idx__3366,tt__a_region_splitting_strategy_for_physical_database_design_of_multidimensional_file_organizations,1,1.0
tt__a_region_splitting_strategy_for_physical_database_design_of_multidimensional_file_organizations,cid__title,1.0,1
idx__3366,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3366,tn__1997,1,1
tn__1997,cid__year,1,1
idx__3367,tt__jim_melton,1,1.0
tt__jim_melton,cid__author_1,1.0,1
idx__3367,tt__andrew_eisenberg,1,1.0
tt__andrew_eisenberg,cid__author_2,1.0,1
idx__3367,tt__sqlxml_and_the_sqlx_informal_group_of_companies,1,1.0
tt__sqlxml_and_the_sqlx_informal_group_of_companies,cid__title,1.0,1
idx__3367,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3367,tn__2001,1,1
tn__2001,cid__year,1,1
idx__3368,tt__yirong_xu,1,1.0
tt__yirong_xu,cid__author_1,1.0,1
idx__3368,tt__ramakrishnan_srikant,1,1.0
tt__ramakrishnan_srikant,cid__author_2,1.0,1
idx__3368,tt__rakesh_agrawal,1,1.0
tt__rakesh_agrawal,cid__author_3,1.0,1
idx__3368,tt__database_technologies_for_electronic_commerce,1,1.0
tt__database_technologies_for_electronic_commerce,cid__title,1.0,1
idx__3368,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3368,tn__2002,1,1
tn__2002,cid__year,1,1
idx__3369,tt__avigdor_gal,1,1.0
tt__avigdor_gal,cid__author_1,1.0,1
idx__3369,tt__semantic_interoperability_in_information_services_experiencing_with_coopware,1,1.0
tt__semantic_interoperability_in_information_services_experiencing_with_coopware,cid__title,1.0,1
idx__3369,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3369,tn__1999,1,1
tn__1999,cid__year,1,1
idx__3370,tt__kenn_gardels,1,1.0
tt__kenn_gardels,cid__author_1,1.0,1
idx__3370,tt__open_gis_and_online_environmental_libraries,1,1.0
tt__open_gis_and_online_environmental_libraries,cid__title,1.0,1
idx__3370,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3370,tn__1997,1,1
tn__1997,cid__year,1,1
idx__3371,tt__praveen_seshadri,1,1.0
tt__praveen_seshadri,cid__author_1,1.0,1
idx__3371,tt__tobias_mayr,1,1.0
tt__tobias_mayr,cid__author_2,1.0,1
idx__3371,tt__clientsite_query_extensions,1,1.0
tt__clientsite_query_extensions,cid__title,1.0,1
idx__3371,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3371,tn__1999,1,1
tn__1999,cid__year,1,1
idx__3372,tt__walid_g_aref,1,1.0
tt__walid_g_aref,cid__author_1,1.0,1
idx__3372,tt__ihab_f_ilyas,1,1.0
tt__ihab_f_ilyas,cid__author_2,1.0,1
idx__3372,tt__ahmed_k_elmagarmid,1,1.0
tt__ahmed_k_elmagarmid,cid__author_3,1.0,1
idx__3372,tt__joining_ranked_inputs_in_practice,1,1.0
tt__joining_ranked_inputs_in_practice,cid__title,1.0,1
idx__3372,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3372,tn__2002,1,1
tn__2002,cid__year,1,1
idx__3373,tt__hector_garciamolina,1,1.0
tt__hector_garciamolina,cid__author_1,1.0,1
idx__3373,tt__sriram_raghavan,1,1.0
tt__sriram_raghavan,cid__author_2,1.0,1
idx__3373,tt__complex_queries_over_web_repositories,1,1.0
tt__complex_queries_over_web_repositories,cid__title,1.0,1
idx__3373,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3373,tn__2003,1,1
tn__2003,cid__year,1,1
idx__3374,tt__s_seshadri,1,1.0
tt__s_seshadri,cid__author_1,1.0,1
idx__3374,tt__nandlal_l_sarda,1,1.0
tt__nandlal_l_sarda,cid__author_2,1.0,1
idx__3374,tt__d_b_phatak,1,1.0
tt__d_b_phatak,cid__author_3,1.0,1
idx__3374,tt__s_sudarshan,1,1.0
tt__s_sudarshan,cid__author_4,1.0,1
idx__3374,tt__database_research_at_the_indian_institute_of_technolog_bombay,1,1.0
tt__database_research_at_the_indian_institute_of_technolog_bombay,cid__title,1.0,1
idx__3374,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3374,tn__1996,1,1
tn__1996,cid__year,1,1
idx__3375,tt__kurt_p_brown,1,1.0
tt__kurt_p_brown,cid__author_1,1.0,1
idx__3375,tt__michael_j_carey,1,1.0
tt__michael_j_carey,cid__author_2,1.0,1
idx__3375,tt__miron_livny,1,1.0
tt__miron_livny,cid__author_3,1.0,1
idx__3375,tt__goaloriented_buffer_management_revisited,1,1.0
tt__goaloriented_buffer_management_revisited,cid__title,1.0,1
idx__3375,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3375,tn__1996,1,1
tn__1996,cid__year,1,1
idx__3376,tt__christine_collet,1,1.0
tt__christine_collet,cid__author_1,1.0,1
idx__3376,tt__thierry_coupaye,1,1.0
tt__thierry_coupaye,cid__author_2,1.0,1
idx__3376,tt__the_naos_system,1,1.0
tt__the_naos_system,cid__title,1.0,1
idx__3376,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3376,tn__1995,1,1
tn__1995,cid__year,1,1
idx__3377,tt__m_tamer_zsu,1,1.0
tt__m_tamer_zsu,cid__author_1,1.0,1
idx__3377,tt__chairs_message,1,1.0
tt__chairs_message,cid__title,1.0,1
idx__3377,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3377,tn__2002,1,1
tn__2002,cid__year,1,1
idx__3378,tt__surajit_chaudhuri,1,1.0
tt__surajit_chaudhuri,cid__author_1,1.0,1
idx__3378,tt__kris_ganjam,1,1.0
tt__kris_ganjam,cid__author_2,1.0,1
idx__3378,tt__venkatesh_ganti,1,1.0
tt__venkatesh_ganti,cid__author_3,1.0,1
idx__3378,tt__rajeev_motwani,1,1.0
tt__rajeev_motwani,cid__author_4,1.0,1
idx__3378,tt__robust_and_efficient_fuzzy_match_for_online_data_cleaning,1,1.0
tt__robust_and_efficient_fuzzy_match_for_online_data_cleaning,cid__title,1.0,1
idx__3378,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3378,tn__2003,1,1
tn__2003,cid__year,1,1
idx__3379,tt__daniela_florescu,1,1.0
tt__daniela_florescu,cid__author_1,1.0,1
idx__3379,tt__donald_kossmann,1,1.0
tt__donald_kossmann,cid__author_2,1.0,1
idx__3379,tt__dan_olteanu,1,1.0
tt__dan_olteanu,cid__author_3,1.0,1
idx__3379,tt__ioana_manolescu,1,1.0
tt__ioana_manolescu,cid__author_4,1.0,1
idx__3379,tt__agora_living_with_xml_and_relational,1,1.0
tt__agora_living_with_xml_and_relational,cid__title,1.0,1
idx__3379,tt__vldb,1,1.0
tt__vldb,cid__venue,1.0,1
idx__3379,tn__2000,1,1
tn__2000,cid__year,1,1
idx__3380,tt__peter_m_g_apers,1,1.0
tt__peter_m_g_apers,cid__author_1,1.0,1
idx__3380,tt__stefano_ceri,1,1.0
tt__stefano_ceri,cid__author_2,1.0,1
idx__3380,tt__richard_t_snodgrass,1,1.0
tt__richard_t_snodgrass,cid__author_3,1.0,1
idx__3380,tt__editorial,1,1.0
tt__editorial,cid__title,1.0,1
idx__3380,tt__vldb_j,1,1.0
tt__vldb_j,cid__venue,1.0,1
idx__3380,tn__2002,1,1
tn__2002,cid__year,1,1
idx__3381,tt__kiansing_ng,1,1.0
tt__kiansing_ng,cid__author_1,1.0,1
idx__3381,tt__huan_liu,1,1.0
tt__huan_liu,cid__author_2,1.0,1
idx__3381,tt__hweebong_kwah,1,1.0
tt__hweebong_kwah,cid__author_3,1.0,1
idx__3381,tt__a_data_mining_application_customes_retention_at_the_port_of_singapore_authority_psa,1,1.0
tt__a_data_mining_application_customes_retention_at_the_port_of_singapore_authority_psa,cid__title,1.0,1
idx__3381,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3381,tn__1998,1,1
tn__1998,cid__year,1,1
idx__3382,tt__vivek_r_narasayya,1,1.0
tt__vivek_r_narasayya,cid__author_1,1.0,1
idx__3382,tt__sanjay_agrawal,1,1.0
tt__sanjay_agrawal,cid__author_2,1.0,1
idx__3382,tt__surajit_chaudhuri,1,1.0
tt__surajit_chaudhuri,cid__author_3,1.0,1
idx__3382,tt__materialized_view_and_index_selection_tool_for_microsoft_sql_server_2000,1,1.0
tt__materialized_view_and_index_selection_tool_for_microsoft_sql_server_2000,cid__title,1.0,1
idx__3382,tt__sigmod_conference,1,1.0
tt__sigmod_conference,cid__venue,1.0,1
idx__3382,tn__2001,1,1
tn__2001,cid__year,1,1
idx__3383,tt__kyuseok_shim,1,1.0
tt__kyuseok_shim,cid__author_1,1.0,1
idx__3383,tt__surajit_chaudhuri,1,1.0
tt__surajit_chaudhuri,cid__author_2,1.0,1
idx__3383,tt__optimization_of_queries_with_userdefined_predicates,1,1.0
tt__optimization_of_queries_with_userdefined_predicates,cid__title,1.0,1
idx__3383,tt__acm_trans_database_syst,1,1.0
tt__acm_trans_database_syst,cid__venue,1.0,1
idx__3383,tn__1999,1,1
tn__1999,cid__year,1,1
idx__3384,tt__thomas_c_rakow,1,1.0
tt__thomas_c_rakow,cid__author_1,1.0,1
idx__3384,tt__klemens_bhm,1,1.0
tt__klemens_bhm,cid__author_2,1.0,1
idx__3384,tt__metadata_for_multimedia_documents,1,1.0
tt__metadata_for_multimedia_documents,cid__title,1.0,1
idx__3384,tt__sigmod_record,1,1.0
tt__sigmod_record,cid__venue,1.0,1
idx__3384,tn__1994,1,1
tn__1994,cid__year,1,1
idx__3385,tt__m_tamer_zsu,1,1.0
tt__m_tamer_zsu,cid__author_1,1.0,1
idx__3385,tt__stavros_christodoulakis,1,1.0
