3#__tn,3$__tt,5$__idx,1$__cid
idx__4114,tt__individual_software,1,1.0
tt__individual_software,cid__1_manufacturer,1.0,1
idx__4114,tn__10,1,1
tn__10,cid__1_price,1,1
idx__4114,tt__individual_software_jcewn5_professor_teaches_windows_jc,1,1.0
tt__individual_software_jcewn5_professor_teaches_windows_jc,cid__1_title,1.0,1
idx__4115,tt__punch_software,1,1.0
tt__punch_software,cid__1_manufacturer,1.0,1
idx__4115,tn__63,1,1
tn__63,cid__1_price,1,1
idx__4115,tt__punch_software_35100_punch_professional_home_design_suite_small_box,1,1.0
tt__punch_software_35100_punch_professional_home_design_suite_small_box,cid__1_title,1.0,1
idx__4116,tn__999,1,1
tn__999,cid__1_price,1,1
idx__4116,tt__vitec_multimedia_mpegcutmachine_mpegcutmachine_hardware_and_software_bundle_authoring_software,1,1.0
tt__vitec_multimedia_mpegcutmachine_mpegcutmachine_hardware_and_software_bundle_authoring_software,cid__1_title,1.0,1
idx__4117,tn__64,1,1
tn__64,cid__1_price,1,1
idx__4117,tt__lumiquest_ultra_image_plugin_software_for_photoshop_60_and_higher_with_fuji_s2_pro_and_similar_fuji_digital_cameras_for_windows_macintosh,1,1.0
tt__lumiquest_ultra_image_plugin_software_for_photoshop_60_and_higher_with_fuji_s2_pro_and_similar_fuji_digital_cameras_for_windows_macintosh,cid__1_title,1.0,1
idx__4118,tt__apple_software,1,1.0
tt__apple_software,cid__1_manufacturer,1.0,1
idx__4118,tn__80,1,1
tn__80,cid__1_price,1,1
idx__4118,tt__apple_software_m9372za_final_cut_express_20_upgrade,1,1.0
tt__apple_software_m9372za_final_cut_express_20_upgrade,cid__1_title,1.0,1
idx__4119,tn__500,1,1
tn__500,cid__1_price,1,1
idx__4119,tt__motu_dp5_software_music_production_software,1,1.0
tt__motu_dp5_software_music_production_software,cid__1_title,1.0,1
idx__4120,tn__20,1,1
tn__20,cid__1_price,1,1
idx__4120,tt__jumpstart_advanced_3rd_grade_pcmac_knowledge_adventure,1,1.0
tt__jumpstart_advanced_3rd_grade_pcmac_knowledge_adventure,cid__1_title,1.0,1
idx__4121,tn__249,1,1
tn__249,cid__1_price,1,1
idx__4121,tt__maudio_pro_tools_mpowered_mpowered_73_software_music_production_software,1,1.0
tt__maudio_pro_tools_mpowered_mpowered_73_software_music_production_software,cid__1_title,1.0,1
idx__4122,tn__30,1,1
tn__30,cid__1_price,1,1
idx__4122,tt__pinnacle_mobile_media_converter_software_for_windows_ipod_software,1,1.0
tt__pinnacle_mobile_media_converter_software_for_windows_ipod_software,cid__1_title,1.0,1
idx__4123,tt__freeverse_software,1,1.0
tt__freeverse_software,cid__1_manufacturer,1.0,1
idx__4123,tn__20,1,1
tn__20,cid__1_price,1,1
idx__4123,tt__freeverse_software_4001_northland,1,1.0
tt__freeverse_software_4001_northland,cid__1_title,1.0,1
idx__4124,tt__individual_software,1,1.0
tt__individual_software,cid__1_manufacturer,1.0,1
idx__4124,tn__35,1,1
tn__35,cid__1_price,1,1
idx__4124,tt__individual_software_prmrce_resumemaker_career_edition,1,1.0
tt__individual_software_prmrce_resumemaker_career_edition,cid__1_title,1.0,1
idx__4125,tt__now_software,1,1.0
tt__now_software,cid__1_manufacturer,1.0,1
idx__4125,tn__115,1,1
tn__115,cid__1_price,1,1
idx__4125,tt__now_software_nuw45e1k_now_uptodate_contact_for_windows,1,1.0
tt__now_software_nuw45e1k_now_uptodate_contact_for_windows,cid__1_title,1.0,1
idx__4126,tt__freeverse_software,1,1.0
tt__freeverse_software,cid__1_manufacturer,1.0,1
idx__4126,tn__19,1,1
tn__19,cid__1_price,1,1
idx__4126,tt__freeverse_software_4012_3d_bridge_deluxe_retail_box_for_mac,1,1.0
tt__freeverse_software_4012_3d_bridge_deluxe_retail_box_for_mac,cid__1_title,1.0,1
idx__4127,tn__60,1,1
tn__60,cid__1_price,1,1
idx__4127,tt__lumiquest_ultra_image_plugin_software_for_photoshop_60_and_higher_with_kodak_pro_14n_and_other_digital_cameras_for_windows_macintosh,1,1.0
tt__lumiquest_ultra_image_plugin_software_for_photoshop_60_and_higher_with_kodak_pro_14n_and_other_digital_cameras_for_windows_macintosh,cid__1_title,1.0,1
idx__4128,tt__punch_software,1,1.0
tt__punch_software,cid__1_manufacturer,1.0,1
idx__4128,tn__119,1,1
tn__119,cid__1_price,1,1
idx__4128,tt__punch_software_41100_punch_home_design_architectural_series_18,1,1.0
tt__punch_software_41100_punch_home_design_architectural_series_18,cid__1_title,1.0,1
idx__4129,tn__440,1,1
tn__440,cid__1_price,1,1
idx__4129,tt__avid_liquid_70_professional_video_editing_software_for_windows_professional_editing_software,1,1.0
tt__avid_liquid_70_professional_video_editing_software_for_windows_professional_editing_software,cid__1_title,1.0,1
idx__4130,tt__globalsoftwarepublishing,1,1.0
tt__globalsoftwarepublishing,cid__1_manufacturer,1.0,1
idx__4130,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4130,tt__global_software_a2649m2h_rainbow_fish_the_whale_win_95_98_me_xpmac_869x_classic_x_v10_1_or_higher,1,1.0
tt__global_software_a2649m2h_rainbow_fish_the_whale_win_95_98_me_xpmac_869x_classic_x_v10_1_or_higher,cid__1_title,1.0,1
idx__4131,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4131,tt__global_software_a0447jch_dk_smart_steps_2nd_grade_win_95_98_me_2000_xp_vista,1,1.0
tt__global_software_a0447jch_dk_smart_steps_2nd_grade_win_95_98_me_2000_xp_vista,cid__1_title,1.0,1
idx__4132,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4132,tt__global_software_a1055_i_love_the_usa_win_95_98_me_nt_2000_xpmac_869x_classic_x_v10_1_or_higher,1,1.0
tt__global_software_a1055_i_love_the_usa_win_95_98_me_nt_2000_xpmac_869x_classic_x_v10_1_or_higher,cid__1_title,1.0,1
idx__4133,tn__20,1,1
tn__20,cid__1_price,1,1
idx__4133,tt__tlc_arthur_s_kindergarten_learning_system_pc_encore,1,1.0
tt__tlc_arthur_s_kindergarten_learning_system_pc_encore,cid__1_title,1.0,1
idx__4134,tn__30,1,1
tn__30,cid__1_price,1,1
idx__4134,tt__zonealarm_antivirus_2007_pc_zonelabs,1,1.0
tt__zonealarm_antivirus_2007_pc_zonelabs,cid__1_title,1.0,1
idx__4135,tn__70,1,1
tn__70,cid__1_price,1,1
idx__4135,tt__sony_acid_music_studio_pc,1,1.0
tt__sony_acid_music_studio_pc,cid__1_title,1.0,1
idx__4136,tn__90,1,1
tn__90,cid__1_price,1,1
idx__4136,tt__quicken_home_and_business_2007_pc_intuit,1,1.0
tt__quicken_home_and_business_2007_pc_intuit,cid__1_title,1.0,1
idx__4137,tn__25,1,1
tn__25,cid__1_price,1,1
idx__4137,tt__middle_school_advantage_premier_edition_15_cd_set,1,1.0
tt__middle_school_advantage_premier_edition_15_cd_set,cid__1_title,1.0,1
idx__4138,tn__8,1,1
tn__8,cid__1_price,1,1
idx__4138,tt__chainz,1,1.0
tt__chainz,cid__1_title,1.0,1
idx__4139,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4139,tt__big_oil_build_an_oil_empire,1,1.0
tt__big_oil_build_an_oil_empire,cid__1_title,1.0,1
idx__4140,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4140,tt__global_software_a8658jch_smart_steps_kinder_win_95_98_me_2000_xp_vista,1,1.0
tt__global_software_a8658jch_smart_steps_kinder_win_95_98_me_2000_xp_vista,cid__1_title,1.0,1
idx__4141,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4141,tt__global_software_a8641jch_dk_smart_steps_first_grade_win_95_98_me_2000_xp_vista,1,1.0
tt__global_software_a8641jch_dk_smart_steps_first_grade_win_95_98_me_2000_xp_vista,cid__1_title,1.0,1
idx__4142,tt__apple_software,1,1.0
tt__apple_software,cid__1_manufacturer,1.0,1
idx__4142,tn__199,1,1
tn__199,cid__1_price,1,1
idx__4142,tt__apple_software_m9301zb_soundtrack_v1_2,1,1.0
tt__apple_software_m9301zb_soundtrack_v1_2,cid__1_title,1.0,1
idx__4143,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4143,tt__global_software_a2663m2h_amazing_animals_wzoofari_games_win_95_98_me_xpmac_869x_classic_x_v10_1_or_higher,1,1.0
tt__global_software_a2663m2h_amazing_animals_wzoofari_games_win_95_98_me_xpmac_869x_classic_x_v10_1_or_higher,cid__1_title,1.0,1
idx__4144,tt__globalsoftwarepublishing,1,1.0
tt__globalsoftwarepublishing,cid__1_manufacturer,1.0,1
idx__4144,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4144,tt__global_software_a1826m2w_dk_amazing_animals_11_win_95_98_2000_xp_vista,1,1.0
tt__global_software_a1826m2w_dk_amazing_animals_11_win_95_98_2000_xp_vista,cid__1_title,1.0,1
idx__4145,tt__globalsoftwarepublishing,1,1.0
tt__globalsoftwarepublishing,cid__1_manufacturer,1.0,1
idx__4145,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4145,tt__global_software_a7163jcw_kakuro_puzzle_addict_unlimited_edition_dvd_movie,1,1.0
tt__global_software_a7163jcw_kakuro_puzzle_addict_unlimited_edition_dvd_movie,cid__1_title,1.0,1
idx__4146,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4146,tt__global_software_a2960jcw_sudoku_puzzle_addict_unlimited_edition_win_98_me_2000_xp,1,1.0
tt__global_software_a2960jcw_sudoku_puzzle_addict_unlimited_edition_win_98_me_2000_xp,cid__1_title,1.0,1
idx__4147,tt__globalsoftwarepublishingnorthamericainc,1,1.0
tt__globalsoftwarepublishingnorthamericainc,cid__1_manufacturer,1.0,1
idx__4147,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4147,tt__global_software_a9716jcw_crossword_addict_win_95_98_me_2000_xp,1,1.0
tt__global_software_a9716jcw_crossword_addict_win_95_98_me_2000_xp,cid__1_title,1.0,1
idx__4148,tt__globalsoftwarepublishingnorthamericainc,1,1.0
tt__globalsoftwarepublishingnorthamericainc,cid__1_manufacturer,1.0,1
idx__4148,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4148,tt__global_software_a2991m2w_sudoku_puzzle_addict_win_98_me_2000_xp,1,1.0
tt__global_software_a2991m2w_sudoku_puzzle_addict_win_98_me_2000_xp,cid__1_title,1.0,1
idx__4149,tt__globalsoftwarepublishing,1,1.0
tt__globalsoftwarepublishing,cid__1_manufacturer,1.0,1
idx__4149,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4149,tt__global_software_a0454jch_dk_smart_steps_3rd_grade_win_95_98_me_2000_xp_vista,1,1.0
tt__global_software_a0454jch_dk_smart_steps_3rd_grade_win_95_98_me_2000_xp_vista,cid__1_title,1.0,1
idx__4150,tt__globalsoftwarepublishing,1,1.0
tt__globalsoftwarepublishing,cid__1_manufacturer,1.0,1
idx__4150,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4150,tt__global_software_a4124m2h_dk_exotic_animals_africa_win_95_98_2000_xp,1,1.0
tt__global_software_a4124m2h_dk_exotic_animals_africa_win_95_98_2000_xp,cid__1_title,1.0,1
idx__4151,tt__simplyputsoftware,1,1.0
tt__simplyputsoftware,cid__1_manufacturer,1.0,1
idx__4151,tn__35,1,1
tn__35,cid__1_price,1,1
idx__4151,tt__simply_put_software_llc_de905s_data_elminator_win_95_98_me_nt_2000_xp,1,1.0
tt__simply_put_software_llc_de905s_data_elminator_win_95_98_me_nt_2000_xp,cid__1_title,1.0,1
idx__4152,tn__1000,1,1
tn__1000,cid__1_price,1,1
idx__4152,tt__steinberg_nuendo_3_educational_edition_music_production_software,1,1.0
tt__steinberg_nuendo_3_educational_edition_music_production_software,cid__1_title,1.0,1
idx__4153,tn__170,1,1
tn__170,cid__1_price,1,1
idx__4153,tt__nik_software_color_efex_pro_20_complete_edition_for_nikon_capture_4_plugin_software_for_macintosh_windows,1,1.0
tt__nik_software_color_efex_pro_20_complete_edition_for_nikon_capture_4_plugin_software_for_macintosh_windows,cid__1_title,1.0,1
idx__4154,tn__799,1,1
tn__799,cid__1_price,1,1
idx__4154,tt__adobe_premiere_pro_cs3_video_editing_software_for_windows_professional_editing_software,1,1.0
tt__adobe_premiere_pro_cs3_video_editing_software_for_windows_professional_editing_software,cid__1_title,1.0,1
idx__4155,tn__499,1,1
tn__499,cid__1_price,1,1
idx__4155,tt__adobe_dv_rack_20_hd_software_for_windows_professional_editing_software,1,1.0
tt__adobe_dv_rack_20_hd_software_for_windows_professional_editing_software,cid__1_title,1.0,1
idx__4156,tn__450,1,1
tn__450,cid__1_price,1,1
idx__4156,tt__grass_valley_edius_4_pro_video_editing_software_professional_editing_software,1,1.0
tt__grass_valley_edius_4_pro_video_editing_software_professional_editing_software,cid__1_title,1.0,1
idx__4157,tn__195,1,1
tn__195,cid__1_price,1,1
idx__4157,tt__datavideo_ppt100_ppt100_powerpoint_to_dv_vga_to_dv25_video_converter_software_presentation_software,1,1.0
tt__datavideo_ppt100_ppt100_powerpoint_to_dv_vga_to_dv25_video_converter_software_presentation_software,cid__1_title,1.0,1
idx__4158,tn__300,1,1
tn__300,cid__1_price,1,1
idx__4158,tt__line_6_toneport_kb37_interface_and_software_bundle_usb_interfaces_software,1,1.0
tt__line_6_toneport_kb37_interface_and_software_bundle_usb_interfaces_software,cid__1_title,1.0,1
idx__4159,tn__250,1,1
tn__250,cid__1_price,1,1
idx__4159,tt__mackie_tracktion_3_ultimate_bundle_music_production_software,1,1.0
tt__mackie_tracktion_3_ultimate_bundle_music_production_software,cid__1_title,1.0,1
idx__4160,tt__onone_software,1,1.0
tt__onone_software,cid__1_manufacturer,1.0,1
idx__4160,tn__159,1,1
tn__159,cid__1_price,1,1
idx__4160,tt__onone_software_pxe11433_pxl_smartscale_elect_1user_english_macwin,1,1.0
tt__onone_software_pxe11433_pxl_smartscale_elect_1user_english_macwin,cid__1_title,1.0,1
idx__4161,tt__simplyputsoftware,1,1.0
tt__simplyputsoftware,cid__1_manufacturer,1.0,1
idx__4161,tn__35,1,1
tn__35,cid__1_price,1,1
idx__4161,tt__simply_put_software_llc_gs905s_got_ta_sing_win_95_98_me_nt_2000_xpmac_100_or_higher,1,1.0
tt__simply_put_software_llc_gs905s_got_ta_sing_win_95_98_me_nt_2000_xpmac_100_or_higher,cid__1_title,1.0,1
idx__4162,tn__100,1,1
tn__100,cid__1_price,1,1
idx__4162,tt__garageband_jampack_rhythm_section_mac_apple,1,1.0
tt__garageband_jampack_rhythm_section_mac_apple,cid__1_title,1.0,1
idx__4163,tn__40,1,1
tn__40,cid__1_price,1,1
idx__4163,tt__pearson_education_book_the_adobe_photoshop_lightroom_book_photoshop_software,1,1.0
tt__pearson_education_book_the_adobe_photoshop_lightroom_book_photoshop_software,cid__1_title,1.0,1
idx__4164,tn__25,1,1
tn__25,cid__1_price,1,1
idx__4164,tt__ca_antispyware_2007,1,1.0
tt__ca_antispyware_2007,cid__1_title,1.0,1
idx__4165,tn__2000,1,1
tn__2000,cid__1_price,1,1
idx__4165,tt__steinberg_nuendo_3_music_production_software,1,1.0
tt__steinberg_nuendo_3_music_production_software,cid__1_title,1.0,1
idx__4166,tn__549,1,1
tn__549,cid__1_price,1,1
idx__4166,tt__visual_studio_pro_2005_upgrade_pc_microsoft,1,1.0
tt__visual_studio_pro_2005_upgrade_pc_microsoft,cid__1_title,1.0,1
idx__4167,tn__40,1,1
tn__40,cid__1_price,1,1
idx__4167,tt__instant_immersion_spanish_deluxe_20_topics,1,1.0
tt__instant_immersion_spanish_deluxe_20_topics,cid__1_title,1.0,1
idx__4168,tn__100,1,1
tn__100,cid__1_price,1,1
idx__4168,tt__magellan_mapsend_lakes_usa_south,1,1.0
tt__magellan_mapsend_lakes_usa_south,cid__1_title,1.0,1
idx__4169,tt__onone_software,1,1.0
tt__onone_software,cid__1_manufacturer,1.0,1
idx__4169,tn__70,1,1
tn__70,cid__1_price,1,1
idx__4169,tt__onone_software_mpr40212_mask_pro_40_upgrade_buy_now_and_get_free_cs3_compatibility_upgrades,1,1.0
tt__onone_software_mpr40212_mask_pro_40_upgrade_buy_now_and_get_free_cs3_compatibility_upgrades,cid__1_title,1.0,1
idx__4170,tn__100,1,1
tn__100,cid__1_price,1,1
idx__4170,tt__adobe_premiere_elements_3_pc,1,1.0
tt__adobe_premiere_elements_3_pc,cid__1_title,1.0,1
idx__4171,tn__40,1,1
tn__40,cid__1_price,1,1
idx__4171,tt__individual_software_resumemaker_professional_ultimate,1,1.0
tt__individual_software_resumemaker_professional_ultimate,cid__1_title,1.0,1
idx__4172,tn__30,1,1
tn__30,cid__1_price,1,1
idx__4172,tt__ejay_dj_mix_station_3_digital_leisure,1,1.0
tt__ejay_dj_mix_station_3_digital_leisure,cid__1_title,1.0,1
idx__4173,tn__23,1,1
tn__23,cid__1_price,1,1
idx__4173,tt__laplink_software_4371_ringtone_media_studio,1,1.0
tt__laplink_software_4371_ringtone_media_studio,cid__1_title,1.0,1
idx__4174,tn__80,1,1
tn__80,cid__1_price,1,1
idx__4174,tt__apple_appleworks_629_mac,1,1.0
tt__apple_appleworks_629_mac,cid__1_title,1.0,1
idx__4175,tn__128,1,1
tn__128,cid__1_price,1,1
idx__4175,tt__sony_creative_software_sf9006_sound_forge_9_boxed_upgrade_sound_editing_sw,1,1.0
tt__sony_creative_software_sf9006_sound_forge_9_boxed_upgrade_sound_editing_sw,cid__1_title,1.0,1
idx__4176,tn__30,1,1
tn__30,cid__1_price,1,1
idx__4176,tt__webroot_spy_sweeper_spanish_edition_pc,1,1.0
tt__webroot_spy_sweeper_spanish_edition_pc,cid__1_title,1.0,1
idx__4177,tn__110,1,1
tn__110,cid__1_price,1,1
idx__4177,tt__fujifilm_hyper_utility_software_hsv3_hsv3_other_software,1,1.0
tt__fujifilm_hyper_utility_software_hsv3_hsv3_other_software,cid__1_title,1.0,1
idx__4178,tn__40,1,1
tn__40,cid__1_price,1,1
idx__4178,tt__mcafee_virusscan_plus_2007_pc,1,1.0
tt__mcafee_virusscan_plus_2007_pc,cid__1_title,1.0,1
idx__4179,tn__110,1,1
tn__110,cid__1_price,1,1
idx__4179,tt__microsoft_word_2007_upgrade_pc,1,1.0
tt__microsoft_word_2007_upgrade_pc,cid__1_title,1.0,1
idx__4180,tt__onone_software,1,1.0
tt__onone_software,cid__1_manufacturer,1.0,1
idx__4180,tn__159,1,1
tn__159,cid__1_price,1,1
idx__4180,tt__onone_software_ice10770_intellihance_pro_41_macwin_buy_now_and_get_free_cs3_compatibility_upgrades,1,1.0
tt__onone_software_ice10770_intellihance_pro_41_macwin_buy_now_and_get_free_cs3_compatibility_upgrades,cid__1_title,1.0,1
idx__4181,tn__300,1,1
tn__300,cid__1_price,1,1
idx__4181,tt__microsoft_windows_vista_business_pc,1,1.0
tt__microsoft_windows_vista_business_pc,cid__1_title,1.0,1
idx__4182,tn__25,1,1
tn__25,cid__1_price,1,1
idx__4182,tt__mobile_media_converter_pc_pinnacle,1,1.0
tt__mobile_media_converter_pc_pinnacle,cid__1_title,1.0,1
idx__4183,tt__autodeskm_ebox,1,1.0
tt__autodeskm_ebox,cid__1_manufacturer,1.0,1
idx__4183,tn__3494,1,1
tn__3494,cid__1_price,1,1
idx__4183,tt__autodesk_3ds_max_9_3d_animation_software_for_windows_animation_software,1,1.0
tt__autodesk_3ds_max_9_3d_animation_software_for_windows_animation_software,cid__1_title,1.0,1
idx__4184,tn__230,1,1
tn__230,cid__1_price,1,1
idx__4184,tt__microsoft_excel_2007_pc,1,1.0
tt__microsoft_excel_2007_pc,cid__1_title,1.0,1
idx__4185,tn__10,1,1
tn__10,cid__1_price,1,1
idx__4185,tt__middle_school_life_science_classification_ecology_pcmac_fogware,1,1.0
tt__middle_school_life_science_classification_ecology_pcmac_fogware,cid__1_title,1.0,1
idx__4186,tn__1999,1,1
tn__1999,cid__1_price,1,1
idx__4186,tt__avid_avid_xpress_pro_hd_realtime_realtime_video_editing_software_avid_mojo_hardware_professional_editing_software,1,1.0
tt__avid_avid_xpress_pro_hd_realtime_realtime_video_editing_software_avid_mojo_hardware_professional_editing_software,cid__1_title,1.0,1
idx__4187,tn__50,1,1
tn__50,cid__1_price,1,1
idx__4187,tt__panda_internet_security_2007_panda_software,1,1.0
tt__panda_internet_security_2007_panda_software,cid__1_title,1.0,1
idx__4188,tn__95,1,1
tn__95,cid__1_price,1,1
idx__4188,tt__proprompter_pocket_pc_teleprompter_software_prppppcs5_software_for_teleprompters,1,1.0
tt__proprompter_pocket_pc_teleprompter_software_prppppcs5_software_for_teleprompters,cid__1_title,1.0,1
idx__4189,tn__5,1,1
tn__5,cid__1_price,1,1
idx__4189,tt__cosmi_talking_math_for_kids,1,1.0
tt__cosmi_talking_math_for_kids,cid__1_title,1.0,1
idx__4190,tn__350,1,1
tn__350,cid__1_price,1,1
idx__4190,tt__readiris_pro_11_corporate_edition_for_pc,1,1.0
tt__readiris_pro_11_corporate_edition_for_pc,cid__1_title,1.0,1
idx__4191,tn__899,1,1
tn__899,cid__1_price,1,1
idx__4191,tt__avid_liquid_pro_70_video_editing_hardwaresoftware_bundle_for_windows_professional_editing_software,1,1.0
tt__avid_liquid_pro_70_video_editing_hardwaresoftware_bundle_for_windows_professional_editing_software,cid__1_title,1.0,1
idx__4192,tn__20,1,1
tn__20,cid__1_price,1,1
idx__4192,tt__cosmi_imusictools_pc,1,1.0
tt__cosmi_imusictools_pc,cid__1_title,1.0,1
idx__4193,tn__20,1,1
tn__20,cid__1_price,1,1
idx__4193,tt__mavis_beacon_teaches_typing_17_standard_pcmac_encore,1,1.0
tt__mavis_beacon_teaches_typing_17_standard_pcmac_encore,cid__1_title,1.0,1
idx__4194,tn__30,1,1
tn__30,cid__1_price,1,1
idx__4194,tt__migo_xp_to_vista_easysync_suite_pc_stomp,1,1.0
tt__migo_xp_to_vista_easysync_suite_pc_stomp,cid__1_title,1.0,1
