3#__tn,3$__tt,5$__idx,1$__cid
tt__edge_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6006,tt__american_strong_ale,1,1.0
tt__american_strong_ale,cid__1_style,1.0,1
idx__6007,tn__7,1,1
tn__7,cid__1_abv,1,1
idx__6007,tt__bjs_barrel_aged_jeremiah_red,1,1.0
tt__bjs_barrel_aged_jeremiah_red,cid__1_beer_name,1.0,1
idx__6007,tt__bjs_restaurant_brewhouse,1,1.0
tt__bjs_restaurant_brewhouse,cid__1_brew_factory_name,1.0,1
idx__6007,tt__american_strong_ale,1,1.0
tt__american_strong_ale,cid__1_style,1.0,1
idx__6008,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6008,tt__marthas_wills_fault_wicked_good_beah,1,1.0
tt__marthas_wills_fault_wicked_good_beah,cid__1_beer_name,1.0,1
idx__6008,tt__marthas_exchange_restaurant_and_brewing,1,1.0
tt__marthas_exchange_restaurant_and_brewing,cid__1_brew_factory_name,1.0,1
idx__6008,tt__premium_bitter_esb,1,1.0
tt__premium_bitter_esb,cid__1_style,1.0,1
idx__6009,tn__7,1,1
tn__7,cid__1_abv,1,1
idx__6009,tt__snake_river_danimals_farmhouse_saison,1,1.0
tt__snake_river_danimals_farmhouse_saison,cid__1_beer_name,1.0,1
idx__6009,tt__snake_river_brewing_co,1,1.0
tt__snake_river_brewing_co,cid__1_brew_factory_name,1.0,1
idx__6009,tt__saison,1,1.0
tt__saison,cid__1_style,1.0,1
idx__6010,tt__brewbakers_red_hawk_ale,1,1.0
tt__brewbakers_red_hawk_ale,cid__1_beer_name,1.0,1
idx__6010,tt__brewbakers_brewing_company,1,1.0
tt__brewbakers_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6010,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6011,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6011,tt__manrock_fear_the_reaper_amber,1,1.0
tt__manrock_fear_the_reaper_amber,cid__1_beer_name,1.0,1
idx__6011,tt__manrock_brewing_company,1,1.0
tt__manrock_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6011,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6012,tt__bulldog_roby_red_ale,1,1.0
tt__bulldog_roby_red_ale,cid__1_beer_name,1.0,1
idx__6012,tt__bulldog_brewing_company,1,1.0
tt__bulldog_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6012,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6013,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6013,tt__asheville_united_pale_ale,1,1.0
tt__asheville_united_pale_ale,cid__1_beer_name,1.0,1
idx__6013,tt__asheville_brewing_company,1,1.0
tt__asheville_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6013,tt__american_pale_ale,1,1.0
tt__american_pale_ale,cid__1_style,1.0,1
idx__6014,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6014,tt__brewsters_red_hop_lover,1,1.0
tt__brewsters_red_hop_lover,cid__1_beer_name,1.0,1
idx__6014,tt__brewsters_40_uk_41,1,1.0
tt__brewsters_40_uk_41,cid__1_brew_factory_name,1.0,1
idx__6014,tt__bitter,1,1.0
tt__bitter,cid__1_style,1.0,1
idx__6015,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6015,tt__angel_city_belligerent_bloke_40_45_41,1,1.0
tt__angel_city_belligerent_bloke_40_45_41,cid__1_beer_name,1.0,1
idx__6015,tt__angel_city_brewing_company,1,1.0
tt__angel_city_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6015,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6016,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6016,tt__beer_burger_no_2_india_pale_ale,1,1.0
tt__beer_burger_no_2_india_pale_ale,cid__1_beer_name,1.0,1
idx__6016,tt__old_town_brewery_40_formerly_motala_brygghus_41,1,1.0
tt__old_town_brewery_40_formerly_motala_brygghus_41,cid__1_brew_factory_name,1.0,1
idx__6016,tt__india_pale_ale_40_ipa_41,1,1.0
tt__india_pale_ale_40_ipa_41,cid__1_style,1.0,1
idx__6017,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6017,tt__st_george_fishbones_amber_ale,1,1.0
tt__st_george_fishbones_amber_ale,cid__1_beer_name,1.0,1
idx__6017,tt__st_george_brewing_company,1,1.0
tt__st_george_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6017,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6018,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6018,tt__tempest_a_face_with_no_name,1,1.0
tt__tempest_a_face_with_no_name,cid__1_beer_name,1.0,1
idx__6018,tt__tempest_brew_co,1,1.0
tt__tempest_brew_co,cid__1_brew_factory_name,1.0,1
idx__6018,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6019,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6019,tt__le_saint_graal_flashwood,1,1.0
tt__le_saint_graal_flashwood,cid__1_beer_name,1.0,1
idx__6019,tt__le_saint_graal,1,1.0
tt__le_saint_graal,cid__1_brew_factory_name,1.0,1
idx__6019,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6020,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6020,tt__crux_experimental_off_leash,1,1.0
tt__crux_experimental_off_leash,cid__1_beer_name,1.0,1
idx__6020,tt__crux_fermentation_project,1,1.0
tt__crux_fermentation_project,cid__1_brew_factory_name,1.0,1
idx__6020,tt__session_ipa,1,1.0
tt__session_ipa,cid__1_style,1.0,1
idx__6021,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6021,tt__brains_open_casket,1,1.0
tt__brains_open_casket,cid__1_beer_name,1.0,1
idx__6021,tt__brains,1,1.0
tt__brains,cid__1_brew_factory_name,1.0,1
idx__6021,tt__bitter,1,1.0
tt__bitter,cid__1_style,1.0,1
idx__6022,tn__7,1,1
tn__7,cid__1_abv,1,1
idx__6022,tt__birdsview_amber_lushus,1,1.0
tt__birdsview_amber_lushus,cid__1_beer_name,1.0,1
idx__6022,tt__birdsview_brewing_company,1,1.0
tt__birdsview_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6022,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6023,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6023,tt__mammoth_june_lake_swordfight_ira,1,1.0
tt__mammoth_june_lake_swordfight_ira,cid__1_beer_name,1.0,1
idx__6023,tt__mammoth_brewing_company,1,1.0
tt__mammoth_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6023,tt__india_pale_ale_40_ipa_41,1,1.0
tt__india_pale_ale_40_ipa_41,cid__1_style,1.0,1
idx__6024,tn__8,1,1
tn__8,cid__1_abv,1,1
idx__6024,tt__brannons_deputation_imperial_red_ale,1,1.0
tt__brannons_deputation_imperial_red_ale,cid__1_beer_name,1.0,1
idx__6024,tt__brannons_pub_and_brewery,1,1.0
tt__brannons_pub_and_brewery,cid__1_brew_factory_name,1.0,1
idx__6024,tt__american_strong_ale,1,1.0
tt__american_strong_ale,cid__1_style,1.0,1
idx__6025,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6025,tt__caldera_no_grain_no_pain,1,1.0
tt__caldera_no_grain_no_pain,cid__1_beer_name,1.0,1
idx__6025,tt__caldera_brewing_company,1,1.0
tt__caldera_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6025,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6026,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6026,tt__fat_bottom_ruby_red_american_ale,1,1.0
tt__fat_bottom_ruby_red_american_ale,cid__1_beer_name,1.0,1
idx__6026,tt__fat_bottom_brewery,1,1.0
tt__fat_bottom_brewery,cid__1_brew_factory_name,1.0,1
idx__6026,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6027,tn__8,1,1
tn__8,cid__1_abv,1,1
idx__6027,tt__barleys_barrel_aged_ulysses_imperial_red_ale,1,1.0
tt__barleys_barrel_aged_ulysses_imperial_red_ale,cid__1_beer_name,1.0,1
idx__6027,tt__barleys_brewing_company,1,1.0
tt__barleys_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6027,tt__american_strong_ale,1,1.0
tt__american_strong_ale,cid__1_style,1.0,1
idx__6028,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6028,tt__whetstone_station_waimea_wonders,1,1.0
tt__whetstone_station_waimea_wonders,cid__1_beer_name,1.0,1
idx__6028,tt__whetstone_station,1,1.0
tt__whetstone_station,cid__1_brew_factory_name,1.0,1
idx__6028,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6029,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6029,tt__knucklehead_ehrets_amber_ale,1,1.0
tt__knucklehead_ehrets_amber_ale,cid__1_beer_name,1.0,1
idx__6029,tt__knucklehead_craft_brewing,1,1.0
tt__knucklehead_craft_brewing,cid__1_brew_factory_name,1.0,1
idx__6029,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6030,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6030,tt__liquid_riot_jewel_box_bronze,1,1.0
tt__liquid_riot_jewel_box_bronze,cid__1_beer_name,1.0,1
idx__6030,tt__liquid_riot_bottling_company,1,1.0
tt__liquid_riot_bottling_company,cid__1_brew_factory_name,1.0,1
idx__6030,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6031,tn__8,1,1
tn__8,cid__1_abv,1,1
idx__6031,tt__olivers_shot_down_in_flames,1,1.0
tt__olivers_shot_down_in_flames,cid__1_beer_name,1.0,1
idx__6031,tt__oliver_breweries,1,1.0
tt__oliver_breweries,cid__1_brew_factory_name,1.0,1
idx__6031,tt__english_strong_ale,1,1.0
tt__english_strong_ale,cid__1_style,1.0,1
idx__6032,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6032,tt__lighthouse_race_rocks_ale,1,1.0
tt__lighthouse_race_rocks_ale,cid__1_beer_name,1.0,1
idx__6032,tt__lighthouse_brewing_40_canada_41,1,1.0
tt__lighthouse_brewing_40_canada_41,cid__1_brew_factory_name,1.0,1
idx__6032,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6033,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6033,tt__ambers_honey_brown,1,1.0
tt__ambers_honey_brown,cid__1_beer_name,1.0,1
idx__6033,tt__alley_kat_brewing_company,1,1.0
tt__alley_kat_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6033,tt__amber_lager_vienna,1,1.0
tt__amber_lager_vienna,cid__1_style,1.0,1
idx__6034,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6034,tt__508_brollaboration_series_2_hamber,1,1.0
tt__508_brollaboration_series_2_hamber,cid__1_beer_name,1.0,1
idx__6034,tt__508_gastrobrewery,1,1.0
tt__508_gastrobrewery,cid__1_brew_factory_name,1.0,1
idx__6034,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6035,tt__draught_house_nut_bush_ale,1,1.0
tt__draught_house_nut_bush_ale,cid__1_beer_name,1.0,1
idx__6035,tt__draught_house_pub_brewery,1,1.0
tt__draught_house_pub_brewery,cid__1_brew_factory_name,1.0,1
idx__6035,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6036,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6036,tt__katabatic_anabatic_amber,1,1.0
tt__katabatic_anabatic_amber,cid__1_beer_name,1.0,1
idx__6036,tt__katabatic_brewing_company,1,1.0
tt__katabatic_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6036,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6037,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6037,tt__pismo_roadster_red_ale,1,1.0
tt__pismo_roadster_red_ale,cid__1_beer_name,1.0,1
idx__6037,tt__pismo_brewing_company,1,1.0
tt__pismo_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6037,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6038,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6038,tt__brutal_brewing_texas_state_of_mind_austin_amber,1,1.0
tt__brutal_brewing_texas_state_of_mind_austin_amber,cid__1_beer_name,1.0,1
idx__6038,tt__spendrups_bryggeri,1,1.0
tt__spendrups_bryggeri,cid__1_brew_factory_name,1.0,1
idx__6038,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6039,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6039,tt__buffalo_tap_room_amber_ale,1,1.0
tt__buffalo_tap_room_amber_ale,cid__1_beer_name,1.0,1
idx__6039,tt__custom_brewcrafters,1,1.0
tt__custom_brewcrafters,cid__1_brew_factory_name,1.0,1
idx__6039,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6040,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6040,tt__bindlestick_monkey_wagon_amber_ale,1,1.0
tt__bindlestick_monkey_wagon_amber_ale,cid__1_beer_name,1.0,1
idx__6040,tt__bindlestick_brewing_company,1,1.0
tt__bindlestick_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6040,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6041,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6041,tt__glastonbury_lady_of_the_lake,1,1.0
tt__glastonbury_lady_of_the_lake,cid__1_beer_name,1.0,1
idx__6041,tt__glastonbury,1,1.0
tt__glastonbury,cid__1_brew_factory_name,1.0,1
idx__6041,tt__bitter,1,1.0
tt__bitter,cid__1_style,1.0,1
idx__6042,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6042,tt__carbondale_beer_works_bonedog_amber,1,1.0
tt__carbondale_beer_works_bonedog_amber,cid__1_beer_name,1.0,1
idx__6042,tt__carbondale_beer_works,1,1.0
tt__carbondale_beer_works,cid__1_brew_factory_name,1.0,1
idx__6042,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6043,tn__8,1,1
tn__8,cid__1_abv,1,1
idx__6043,tt__swamp_head_sciaenhops_imperial_red_ale,1,1.0
tt__swamp_head_sciaenhops_imperial_red_ale,cid__1_beer_name,1.0,1
idx__6043,tt__swamp_head_brewery,1,1.0
tt__swamp_head_brewery,cid__1_brew_factory_name,1.0,1
idx__6043,tt__american_strong_ale,1,1.0
tt__american_strong_ale,cid__1_style,1.0,1
idx__6044,tn__9,1,1
tn__9,cid__1_abv,1,1
idx__6044,tt__blue_heron_walking_red,1,1.0
tt__blue_heron_walking_red,cid__1_beer_name,1.0,1
idx__6044,tt__blue_heron_brewpub,1,1.0
tt__blue_heron_brewpub,cid__1_brew_factory_name,1.0,1
idx__6044,tt__american_strong_ale,1,1.0
tt__american_strong_ale,cid__1_style,1.0,1
idx__6045,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6045,tt__nurse_vetusta,1,1.0
tt__nurse_vetusta,cid__1_beer_name,1.0,1
idx__6045,tt__cerveza_mica_de_la_sierra,1,1.0
tt__cerveza_mica_de_la_sierra,cid__1_brew_factory_name,1.0,1
idx__6045,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6046,tt__dungeness_agnew_amber,1,1.0
tt__dungeness_agnew_amber,cid__1_beer_name,1.0,1
idx__6046,tt__dungeness_brewing_company,1,1.0
tt__dungeness_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6046,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6047,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6047,tt__lakefront_fixed_gear,1,1.0
tt__lakefront_fixed_gear,cid__1_beer_name,1.0,1
idx__6047,tt__lakefront_brewery,1,1.0
tt__lakefront_brewery,cid__1_brew_factory_name,1.0,1
idx__6047,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6048,tt__freetail_belgian_freetail_ale,1,1.0
tt__freetail_belgian_freetail_ale,cid__1_beer_name,1.0,1
idx__6048,tt__freetail_brewing_co,1,1.0
tt__freetail_brewing_co,cid__1_brew_factory_name,1.0,1
idx__6048,tt__belgian_ale,1,1.0
tt__belgian_ale,cid__1_style,1.0,1
idx__6049,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6049,tt__edge_amber_the_enabler,1,1.0
tt__edge_amber_the_enabler,cid__1_beer_name,1.0,1
idx__6049,tt__edge_brewing_company,1,1.0
tt__edge_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6049,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6050,tn__7,1,1
tn__7,cid__1_abv,1,1
idx__6050,tt__buonconvento_ambrio,1,1.0
tt__buonconvento_ambrio,cid__1_beer_name,1.0,1
idx__6050,tt__birrificio_angel,1,1.0
tt__birrificio_angel,cid__1_brew_factory_name,1.0,1
idx__6050,tt__abbey_dubbel,1,1.0
tt__abbey_dubbel,cid__1_style,1.0,1
idx__6051,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6051,tt__barley_mow_the_fez_amber,1,1.0
tt__barley_mow_the_fez_amber,cid__1_beer_name,1.0,1
idx__6051,tt__barley_mow_brewing_company,1,1.0
tt__barley_mow_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6051,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6052,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6052,tt__360_pacific_red_45,1,1.0
tt__360_pacific_red_45,cid__1_beer_name,1.0,1
idx__6052,tt__360_brewing,1,1.0
tt__360_brewing,cid__1_brew_factory_name,1.0,1
idx__6052,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6053,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6053,tt__fixture_fox_river_red_ale,1,1.0
tt__fixture_fox_river_red_ale,cid__1_beer_name,1.0,1
idx__6053,tt__fixture_brewing_company,1,1.0
tt__fixture_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6053,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6054,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6054,tt__lumberjack_railhead_red_ale,1,1.0
tt__lumberjack_railhead_red_ale,cid__1_beer_name,1.0,1
idx__6054,tt__lumberjack_brewing_company,1,1.0
tt__lumberjack_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6054,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6055,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6055,tt__waen_hanging_rock,1,1.0
tt__waen_hanging_rock,cid__1_beer_name,1.0,1
idx__6055,tt__waen,1,1.0
tt__waen,cid__1_brew_factory_name,1.0,1
idx__6055,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6056,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6056,tt__lucky_labrador_rose_city_red_ale,1,1.0
tt__lucky_labrador_rose_city_red_ale,cid__1_beer_name,1.0,1
idx__6056,tt__lucky_labrador_brewing_company,1,1.0
tt__lucky_labrador_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6056,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6057,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6057,tt__thirsty_monk_electrum_autumn_ale,1,1.0
tt__thirsty_monk_electrum_autumn_ale,cid__1_beer_name,1.0,1
idx__6057,tt__thirsty_monk_pub_and_brewery,1,1.0
tt__thirsty_monk_pub_and_brewery,cid__1_brew_factory_name,1.0,1
idx__6057,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6058,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6058,tt__3_sheeps_baaad_boy_black_wheat,1,1.0
tt__3_sheeps_baaad_boy_black_wheat,cid__1_beer_name,1.0,1
idx__6058,tt__3_sheeps_brewing_company,1,1.0
tt__3_sheeps_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6058,tt__dunkelweizen,1,1.0
tt__dunkelweizen,cid__1_style,1.0,1
idx__6059,tn__9,1,1
tn__9,cid__1_abv,1,1
idx__6059,tt__flying_fish_pescade_rojo_grande,1,1.0
tt__flying_fish_pescade_rojo_grande,cid__1_beer_name,1.0,1
idx__6059,tt__flying_fish_brewing_company,1,1.0
tt__flying_fish_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6059,tt__american_strong_ale,1,1.0
tt__american_strong_ale,cid__1_style,1.0,1
idx__6060,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6060,tt__allendale_end_67_ruby_tuesday,1,1.0
tt__allendale_end_67_ruby_tuesday,cid__1_beer_name,1.0,1
idx__6060,tt__allendale,1,1.0
tt__allendale,cid__1_brew_factory_name,1.0,1
idx__6060,tt__bitter,1,1.0
tt__bitter,cid__1_style,1.0,1
idx__6061,tt__rock_creek_red_ale,1,1.0
tt__rock_creek_red_ale,cid__1_beer_name,1.0,1
idx__6061,tt__chesapeake_bay_brewing_40_formerly_rock_creek_41,1,1.0
tt__chesapeake_bay_brewing_40_formerly_rock_creek_41,cid__1_brew_factory_name,1.0,1
idx__6061,tt__american_pale_ale,1,1.0
tt__american_pale_ale,cid__1_style,1.0,1
idx__6062,tn__10,1,1
tn__10,cid__1_abv,1,1
idx__6062,tt__ballast_point_victory_at_sea_rum_raisin_and_cinnamon,1,1.0
tt__ballast_point_victory_at_sea_rum_raisin_and_cinnamon,cid__1_beer_name,1.0,1
idx__6062,tt__ballast_point_brewing_company,1,1.0
tt__ballast_point_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6062,tt__imperial_porter,1,1.0
tt__imperial_porter,cid__1_style,1.0,1
idx__6063,tt__angelic_arch_amber,1,1.0
tt__angelic_arch_amber,cid__1_beer_name,1.0,1
idx__6063,tt__angelic_brewing_company,1,1.0
tt__angelic_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6063,tt__premium_bitter_esb,1,1.0
tt__premium_bitter_esb,cid__1_style,1.0,1
idx__6064,tn__7,1,1
tn__7,cid__1_abv,1,1
idx__6064,tt__8_wired_chardonnay_barrel_aged_saeson,1,1.0
tt__8_wired_chardonnay_barrel_aged_saeson,cid__1_beer_name,1.0,1
idx__6064,tt__renaissance_brewing,1,1.0
tt__renaissance_brewing,cid__1_brew_factory_name,1.0,1
idx__6064,tt__saison,1,1.0
tt__saison,cid__1_style,1.0,1
idx__6065,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6065,tt__great_lakes_x_amsterdam_x_bar_hop_misdemeanor,1,1.0
tt__great_lakes_x_amsterdam_x_bar_hop_misdemeanor,cid__1_beer_name,1.0,1
idx__6065,tt__great_lakes_brewing_40_ontario_41,1,1.0
tt__great_lakes_brewing_40_ontario_41,cid__1_brew_factory_name,1.0,1
idx__6065,tt__session_ipa,1,1.0
tt__session_ipa,cid__1_style,1.0,1
idx__6066,tn__7,1,1
tn__7,cid__1_abv,1,1
idx__6066,tt__3_freaks_freaks_amber,1,1.0
tt__3_freaks_freaks_amber,cid__1_beer_name,1.0,1
idx__6066,tt__3_freaks_brewery,1,1.0
tt__3_freaks_brewery,cid__1_brew_factory_name,1.0,1
idx__6066,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6067,tn__3,1,1
tn__3,cid__1_abv,1,1
idx__6067,tt__feral_nans_driving,1,1.0
tt__feral_nans_driving,cid__1_beer_name,1.0,1
idx__6067,tt__feral_brewing_co,1,1.0
tt__feral_brewing_co,cid__1_brew_factory_name,1.0,1
idx__6067,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6068,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6068,tt__son_pampa,1,1.0
tt__son_pampa,cid__1_beer_name,1.0,1
idx__6068,tt__ca_larenys_cervezas_guineu,1,1.0
tt__ca_larenys_cervezas_guineu,cid__1_brew_factory_name,1.0,1
idx__6068,tt__brown_ale,1,1.0
tt__brown_ale,cid__1_style,1.0,1
idx__6069,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6069,tt__glentworth_spellbound,1,1.0
tt__glentworth_spellbound,cid__1_beer_name,1.0,1
idx__6069,tt__glentworth,1,1.0
tt__glentworth,cid__1_brew_factory_name,1.0,1
idx__6069,tt__golden_ale_blond_ale,1,1.0
tt__golden_ale_blond_ale,cid__1_style,1.0,1
idx__6070,tt__brewsters_schools_out_pbj_brownie,1,1.0
tt__brewsters_schools_out_pbj_brownie,cid__1_beer_name,1.0,1
idx__6070,tt__brewsters_brewing_co_alberta,1,1.0
tt__brewsters_brewing_co_alberta,cid__1_brew_factory_name,1.0,1
idx__6070,tt__spice_herb_vegetable,1,1.0
tt__spice_herb_vegetable,cid__1_style,1.0,1
idx__6071,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6071,tt__dodgeton_creek_reds_dirty_lil_ale,1,1.0
tt__dodgeton_creek_reds_dirty_lil_ale,cid__1_beer_name,1.0,1
idx__6071,tt__dodgeton_creek_brewing_company,1,1.0
tt__dodgeton_creek_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6071,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6072,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6072,tt__george_killians_irish_red,1,1.0
tt__george_killians_irish_red,cid__1_beer_name,1.0,1
idx__6072,tt__coors_brewing_company_40_millercoors_41,1,1.0
tt__coors_brewing_company_40_millercoors_41,cid__1_brew_factory_name,1.0,1
idx__6072,tt__amber_lager_vienna,1,1.0
tt__amber_lager_vienna,cid__1_style,1.0,1
idx__6073,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6073,tt__north_sound_heres_your_damn_amber,1,1.0
tt__north_sound_heres_your_damn_amber,cid__1_beer_name,1.0,1
idx__6073,tt__north_sound_brewing_company,1,1.0
tt__north_sound_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6073,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6074,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__6074,tt__badger_export_ale,1,1.0
tt__badger_export_ale,cid__1_beer_name,1.0,1
idx__6074,tt__badger_40_hall_woodhouse_41,1,1.0
tt__badger_40_hall_woodhouse_41,cid__1_brew_factory_name,1.0,1
idx__6074,tt__premium_bitter_esb,1,1.0
tt__premium_bitter_esb,cid__1_style,1.0,1
idx__6075,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6075,tt__angry_chair_red_ale_rose_hips_and_juniper_berries,1,1.0
tt__angry_chair_red_ale_rose_hips_and_juniper_berries,cid__1_beer_name,1.0,1
idx__6075,tt__angry_chair_brewing,1,1.0
tt__angry_chair_brewing,cid__1_brew_factory_name,1.0,1
idx__6075,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6076,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6076,tt__belly_love_bunk_off_033,1,1.0
tt__belly_love_bunk_off_033,cid__1_beer_name,1.0,1
idx__6076,tt__belly_love_brewing_company,1,1.0
