3#__tn,3$__tt,5$__idx,1$__cid
idx__680,tt__bradshaw_s_restaurant,1,1.0
tt__bradshaw_s_restaurant,cid__name,1.0,1
idx__680,tn__4042617015,1,1.0
tn__4042617015,cid__phone,1.0,1
idx__680,tt__southernsoul,1,1.0
tt__southernsoul,cid__type,1.0,1
idx__681,tt__4274_peachtree_rd,1,1.0
tt__4274_peachtree_rd,cid__addr,1.0,1
idx__681,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__681,tn__682,1,1
tn__682,cid__class,1,1
idx__681,tt__brookhaven_cafe,1,1.0
tt__brookhaven_cafe,cid__name,1.0,1
idx__681,tn__4042315907,1,1.0
tn__4042315907,cid__phone,1.0,1
idx__681,tt__vegetarian,1,1.0
tt__vegetarian,cid__type,1.0,1
idx__682,tt__5975_roswell_rd,1,1.0
tt__5975_roswell_rd,cid__addr,1.0,1
idx__682,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__682,tn__683,1,1
tn__683,cid__class,1,1
idx__682,tt__cafe_sunflower,1,1.0
tt__cafe_sunflower,cid__name,1.0,1
idx__682,tn__4042561675,1,1.0
tn__4042561675,cid__phone,1.0,1
idx__682,tt__health_food,1,1.0
tt__health_food,cid__type,1.0,1
idx__683,tt__4199_paces_ferry_rd,1,1.0
tt__4199_paces_ferry_rd,cid__addr,1.0,1
idx__683,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__683,tn__684,1,1
tn__684,cid__class,1,1
idx__683,tt__canoe,1,1.0
tt__canoe,cid__name,1.0,1
idx__683,tn__7704322663,1,1.0
tn__7704322663,cid__phone,1.0,1
idx__683,tt__american_new,1,1.0
tt__american_new,cid__type,1.0,1
idx__684,tt__1021_cobb_pkwy_se,1,1.0
tt__1021_cobb_pkwy_se,cid__addr,1.0,1
idx__684,tt__marietta,1,1.0
tt__marietta,cid__city,1.0,1
idx__684,tn__685,1,1
tn__685,cid__class,1,1
idx__684,tt__carey_s,1,1.0
tt__carey_s,cid__name,1.0,1
idx__684,tn__7704228042,1,1.0
tn__7704228042,cid__phone,1.0,1
idx__684,tt__hamburgers,1,1.0
tt__hamburgers,cid__type,1.0,1
idx__685,tt__1215_powers_ferry_rd,1,1.0
tt__1215_powers_ferry_rd,cid__addr,1.0,1
idx__685,tt__marietta,1,1.0
tt__marietta,cid__city,1.0,1
idx__685,tn__686,1,1
tn__686,cid__class,1,1
idx__685,tt__carey_s_corner,1,1.0
tt__carey_s_corner,cid__name,1.0,1
idx__685,tn__7709330909,1,1.0
tn__7709330909,cid__phone,1.0,1
idx__685,tt__hamburgers,1,1.0
tt__hamburgers,cid__type,1.0,1
idx__686,tt__70_w_paces_ferry_rd,1,1.0
tt__70_w_paces_ferry_rd,cid__addr,1.0,1
idx__686,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__686,tn__687,1,1
tn__687,cid__class,1,1
idx__686,tt__chops,1,1.0
tt__chops,cid__name,1.0,1
idx__686,tn__4042622675,1,1.0
tn__4042622675,cid__phone,1.0,1
idx__686,tt__steakhouses,1,1.0
tt__steakhouses,cid__type,1.0,1
idx__687,tt__4279_roswell_rd,1,1.0
tt__4279_roswell_rd,cid__addr,1.0,1
idx__687,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__687,tn__688,1,1
tn__688,cid__class,1,1
idx__687,tt__chopstix,1,1.0
tt__chopstix,cid__name,1.0,1
idx__687,tn__4042554868,1,1.0
tn__4042554868,cid__phone,1.0,1
idx__687,tt__chinese,1,1.0
tt__chinese,cid__type,1.0,1
idx__688,tt__1029_edgewood_ave_se,1,1.0
tt__1029_edgewood_ave_se,cid__addr,1.0,1
idx__688,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__688,tn__689,1,1
tn__689,cid__class,1,1
idx__688,tt__deacon_burton_s_soulfood_restaurant,1,1.0
tt__deacon_burton_s_soulfood_restaurant,cid__name,1.0,1
idx__688,tn__4045231929,1,1.0
tn__4045231929,cid__phone,1.0,1
idx__688,tt__southernsoul,1,1.0
tt__southernsoul,cid__type,1.0,1
idx__689,tt__600_ponce_de_leon_ave,1,1.0
tt__600_ponce_de_leon_ave,cid__addr,1.0,1
idx__689,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__689,tn__690,1,1
tn__690,cid__class,1,1
idx__689,tt__eats,1,1.0
tt__eats,cid__name,1.0,1
idx__689,tn__4048889149,1,1.0
tn__4048889149,cid__phone,1.0,1
idx__689,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__690,tt__1655_mclendon_ave,1,1.0
tt__1655_mclendon_ave,cid__addr,1.0,1
idx__690,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__690,tn__691,1,1
tn__691,cid__class,1,1
idx__690,tt__flying_biscuit_the,1,1.0
tt__flying_biscuit_the,cid__name,1.0,1
idx__690,tn__4046878888,1,1.0
tn__4046878888,cid__phone,1.0,1
idx__690,tt__eclectic,1,1.0
tt__eclectic,cid__type,1.0,1
idx__691,tt__1031_peachtree_st_ne,1,1.0
tt__1031_peachtree_st_ne,cid__addr,1.0,1
idx__691,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__691,tn__692,1,1
tn__692,cid__class,1,1
idx__691,tt__frijoleros,1,1.0
tt__frijoleros,cid__name,1.0,1
idx__691,tn__4048928226,1,1.0
tn__4048928226,cid__phone,1.0,1
idx__691,tt__texmex,1,1.0
tt__texmex,cid__type,1.0,1
idx__692,tt__1087_green_st,1,1.0
tt__1087_green_st,cid__addr,1.0,1
idx__692,tt__roswell,1,1.0
tt__roswell,cid__city,1.0,1
idx__692,tn__693,1,1
tn__693,cid__class,1,1
idx__692,tt__greenwood_s,1,1.0
tt__greenwood_s,cid__name,1.0,1
idx__692,tn__7709925383,1,1.0
tn__7709925383,cid__phone,1.0,1
idx__692,tt__southernsoul,1,1.0
tt__southernsoul,cid__type,1.0,1
idx__693,tt__171_mcdonough_blvd,1,1.0
tt__171_mcdonough_blvd,cid__addr,1.0,1
idx__693,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__693,tn__694,1,1
tn__694,cid__class,1,1
idx__693,tt__harold_s_barbecue,1,1.0
tt__harold_s_barbecue,cid__name,1.0,1
idx__693,tn__4046279268,1,1.0
tn__4046279268,cid__phone,1.0,1
idx__693,tt__bbq,1,1.0
tt__bbq,cid__type,1.0,1
idx__694,tt__2905_buford_hwy,1,1.0
tt__2905_buford_hwy,cid__addr,1.0,1
idx__694,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__694,tn__695,1,1
tn__695,cid__class,1,1
idx__694,tt__havana_sandwich_shop,1,1.0
tt__havana_sandwich_shop,cid__name,1.0,1
idx__694,tn__4046364094,1,1.0
tn__4046364094,cid__phone,1.0,1
idx__694,tt__cuban,1,1.0
tt__cuban,cid__type,1.0,1
idx__695,tt__2469_cobb_pkwy,1,1.0
tt__2469_cobb_pkwy,cid__addr,1.0,1
idx__695,tt__smyrna,1,1.0
tt__smyrna,cid__city,1.0,1
idx__695,tn__696,1,1
tn__696,cid__class,1,1
idx__695,tt__house_of_chan,1,1.0
tt__house_of_chan,cid__name,1.0,1
idx__695,tn__7709559444,1,1.0
tn__7709559444,cid__phone,1.0,1
idx__695,tt__chinese,1,1.0
tt__chinese,cid__type,1.0,1
idx__696,tt__3675_satellite_blvd,1,1.0
tt__3675_satellite_blvd,cid__addr,1.0,1
idx__696,tt__duluth,1,1.0
tt__duluth,cid__city,1.0,1
idx__696,tn__697,1,1
tn__697,cid__class,1,1
idx__696,tt__indian_delights,1,1.0
tt__indian_delights,cid__name,1.0,1
idx__696,tn__1008138212,1,1.0
tn__1008138212,cid__phone,1.0,1
idx__696,tt__indian,1,1.0
tt__indian,cid__type,1.0,1
idx__697,tt__790_ponce_de_leon_ave,1,1.0
tt__790_ponce_de_leon_ave,cid__addr,1.0,1
idx__697,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__697,tn__698,1,1
tn__698,cid__class,1,1
idx__697,tt__java_jive,1,1.0
tt__java_jive,cid__name,1.0,1
idx__697,tn__4048766161,1,1.0
tn__4048766161,cid__phone,1.0,1
idx__697,tt__coffee_shops,1,1.0
tt__coffee_shops,cid__type,1.0,1
idx__698,tt__2970_cobb_pkwy,1,1.0
tt__2970_cobb_pkwy,cid__addr,1.0,1
idx__698,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__698,tn__699,1,1
tn__699,cid__class,1,1
idx__698,tt__johnny_rockets_at,1,1.0
tt__johnny_rockets_at,cid__name,1.0,1
idx__698,tn__7709556068,1,1.0
tn__7709556068,cid__phone,1.0,1
idx__698,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__699,tt__1248_clairmont_rd,1,1.0
tt__1248_clairmont_rd,cid__addr,1.0,1
idx__699,tt__decatur,1,1.0
tt__decatur,cid__city,1.0,1
idx__699,tn__700,1,1
tn__700,cid__class,1,1
idx__699,tt__kalo_s_coffee_house,1,1.0
tt__kalo_s_coffee_house,cid__name,1.0,1
idx__699,tn__4043253733,1,1.0
tn__4043253733,cid__phone,1.0,1
idx__699,tt__coffeehouses,1,1.0
tt__coffeehouses,cid__type,1.0,1
idx__700,tt__4427_roswell_rd,1,1.0
tt__4427_roswell_rd,cid__addr,1.0,1
idx__700,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__700,tn__701,1,1
tn__701,cid__class,1,1
idx__700,tt__la_fonda_latina,1,1.0
tt__la_fonda_latina,cid__name,1.0,1
idx__700,tn__4043038201,1,1.0
tn__4043038201,cid__phone,1.0,1
idx__700,tt__spanish,1,1.0
tt__spanish,cid__type,1.0,1
idx__701,tt__3525_mall_blvd,1,1.0
tt__3525_mall_blvd,cid__addr,1.0,1
idx__701,tt__duluth,1,1.0
tt__duluth,cid__city,1.0,1
idx__701,tn__702,1,1
tn__702,cid__class,1,1
idx__701,tt__lettuce_souprise_you_at,1,1.0
tt__lettuce_souprise_you_at,cid__name,1.0,1
idx__701,tn__7704189969,1,1.0
tn__7704189969,cid__phone,1.0,1
idx__701,tt__cafeterias,1,1.0
tt__cafeterias,cid__type,1.0,1
idx__702,tt__1031_ponce_de_leon_ave,1,1.0
tt__1031_ponce_de_leon_ave,cid__addr,1.0,1
idx__702,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__702,tn__703,1,1
tn__703,cid__class,1,1
idx__702,tt__majestic,1,1.0
tt__majestic,cid__name,1.0,1
idx__702,tn__4048750276,1,1.0
tn__4048750276,cid__phone,1.0,1
idx__702,tt__diners,1,1.0
tt__diners,cid__type,1.0,1
idx__703,tt__303_peachtree_st_ne,1,1.0
tt__303_peachtree_st_ne,cid__addr,1.0,1
idx__703,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__703,tn__704,1,1
tn__704,cid__class,1,1
idx__703,tt__morton_s_of_chicago_atlanta,1,1.0
tt__morton_s_of_chicago_atlanta,cid__name,1.0,1
idx__703,tn__4045774366,1,1.0
tn__4045774366,cid__phone,1.0,1
idx__703,tt__steakhouses,1,1.0
tt__steakhouses,cid__type,1.0,1
idx__704,tt__1248_clairmont_rd,1,1.0
tt__1248_clairmont_rd,cid__addr,1.0,1
idx__704,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__704,tn__705,1,1
tn__705,cid__class,1,1
idx__704,tt__my_thai,1,1.0
tt__my_thai,cid__name,1.0,1
idx__704,tn__4046364280,1,1.0
tn__4046364280,cid__phone,1.0,1
idx__704,tt__thai,1,1.0
tt__thai,cid__type,1.0,1
idx__705,tt__3060_peachtree_rd,1,1.0
tt__3060_peachtree_rd,cid__addr,1.0,1
idx__705,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__705,tn__706,1,1
tn__706,cid__class,1,1
idx__705,tt__nava,1,1.0
tt__nava,cid__name,1.0,1
idx__705,tn__4042401984,1,1.0
tn__4042401984,cid__phone,1.0,1
idx__705,tt__southwestern,1,1.0
tt__southwestern,cid__type,1.0,1
idx__706,tt__1495_chattahoochee_ave_nw,1,1.0
tt__1495_chattahoochee_ave_nw,cid__addr,1.0,1
idx__706,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__706,tn__707,1,1
tn__707,cid__class,1,1
idx__706,tt__nuevo_laredo_cantina,1,1.0
tt__nuevo_laredo_cantina,cid__name,1.0,1
idx__706,tn__4043529009,1,1.0
tn__4043529009,cid__phone,1.0,1
idx__706,tt__mexican,1,1.0
tt__mexican,cid__type,1.0,1
idx__707,tt__4330_peachtree_rd,1,1.0
tt__4330_peachtree_rd,cid__addr,1.0,1
idx__707,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__707,tn__708,1,1
tn__708,cid__class,1,1
idx__707,tt__original_pancake_house_at,1,1.0
tt__original_pancake_house_at,cid__name,1.0,1
idx__707,tn__4042374116,1,1.0
tn__4042374116,cid__phone,1.0,1
idx__707,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__708,tt__3391_peachtree_rd_ne,1,1.0
tt__3391_peachtree_rd_ne,cid__addr,1.0,1
idx__708,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__708,tn__709,1,1
tn__709,cid__class,1,1
idx__708,tt__palm_the_atlanta,1,1.0
tt__palm_the_atlanta,cid__name,1.0,1
idx__708,tn__4048141955,1,1.0
tn__4048141955,cid__phone,1.0,1
idx__708,tt__steakhouses,1,1.0
tt__steakhouses,cid__type,1.0,1
idx__709,tt__2118_n_decatur_rd,1,1.0
tt__2118_n_decatur_rd,cid__addr,1.0,1
idx__709,tt__decatur,1,1.0
tt__decatur,cid__city,1.0,1
idx__709,tn__710,1,1
tn__710,cid__class,1,1
idx__709,tt__rainbow_restaurant,1,1.0
tt__rainbow_restaurant,cid__name,1.0,1
idx__709,tn__4046333538,1,1.0
tn__4046333538,cid__phone,1.0,1
idx__709,tt__vegetarian,1,1.0
tt__vegetarian,cid__type,1.0,1
idx__710,tt__519_e_paces_ferry_rd,1,1.0
tt__519_e_paces_ferry_rd,cid__addr,1.0,1
idx__710,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__710,tn__712,1,1
tn__712,cid__class,1,1
idx__710,tt__riviera,1,1.0
tt__riviera,cid__name,1.0,1
idx__710,tn__4042627112,1,1.0
tn__4042627112,cid__phone,1.0,1
idx__710,tt__mediterranean,1,1.0
tt__mediterranean,cid__type,1.0,1
idx__711,tt__200_14th_st_nw,1,1.0
tt__200_14th_st_nw,cid__addr,1.0,1
idx__711,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__711,tn__713,1,1
tn__713,cid__class,1,1
idx__711,tt__silver_skillet_the,1,1.0
tt__silver_skillet_the,cid__name,1.0,1
idx__711,tn__4048741388,1,1.0
tn__4048741388,cid__phone,1.0,1
idx__711,tt__coffee_shops,1,1.0
tt__coffee_shops,cid__type,1.0,1
idx__712,tt__3330_piedmont_rd,1,1.0
tt__3330_piedmont_rd,cid__addr,1.0,1
idx__712,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__712,tn__714,1,1
tn__714,cid__class,1,1
idx__712,tt__soto,1,1.0
tt__soto,cid__name,1.0,1
idx__712,tn__4042332005,1,1.0
tn__4042332005,cid__phone,1.0,1
idx__712,tt__japanese,1,1.0
tt__japanese,cid__type,1.0,1
idx__713,tt__764_marietta_st_nw,1,1.0
tt__764_marietta_st_nw,cid__addr,1.0,1
idx__713,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__713,tn__715,1,1
tn__715,cid__class,1,1
idx__713,tt__thelma_s_kitchen,1,1.0
tt__thelma_s_kitchen,cid__name,1.0,1
idx__713,tn__4046885855,1,1.0
tn__4046885855,cid__phone,1.0,1
idx__713,tt__cafeterias,1,1.0
tt__cafeterias,cid__type,1.0,1
idx__714,tt__774_ponce_de_leon_ave_ne,1,1.0
tt__774_ponce_de_leon_ave_ne,cid__addr,1.0,1
idx__714,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__714,tn__716,1,1
tn__716,cid__class,1,1
idx__714,tt__tortillas,1,1.0
tt__tortillas,cid__name,1.0,1
idx__714,tn__4048920193,1,1.0
tn__4048920193,cid__phone,1.0,1
idx__714,tt__texmex,1,1.0
tt__texmex,cid__type,1.0,1
idx__715,tt__70_w_crossville_rd,1,1.0
tt__70_w_crossville_rd,cid__addr,1.0,1
idx__715,tt__roswell,1,1.0
tt__roswell,cid__city,1.0,1
idx__715,tn__717,1,1
tn__717,cid__class,1,1
idx__715,tt__van_gogh_s_restaurant_bar,1,1.0
tt__van_gogh_s_restaurant_bar,cid__name,1.0,1
idx__715,tn__7709931156,1,1.0
tn__7709931156,cid__phone,1.0,1
idx__715,tt__american_new,1,1.0
tt__american_new,cid__type,1.0,1
idx__716,tt__220_sandy_springs_circle,1,1.0
tt__220_sandy_springs_circle,cid__addr,1.0,1
idx__716,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__716,tn__718,1,1
tn__718,cid__class,1,1
idx__716,tt__veggieland,1,1.0
tt__veggieland,cid__name,1.0,1
idx__716,tn__4042313111,1,1.0
tn__4042313111,cid__phone,1.0,1
idx__716,tt__vegetarian,1,1.0
tt__vegetarian,cid__type,1.0,1
idx__717,tt__3172_peachtree_rd_ne,1,1.0
tt__3172_peachtree_rd_ne,cid__addr,1.0,1
idx__717,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__717,tn__719,1,1
tn__719,cid__class,1,1
idx__717,tt__white_house_restaurant,1,1.0
tt__white_house_restaurant,cid__name,1.0,1
idx__717,tn__4042377601,1,1.0
tn__4042377601,cid__phone,1.0,1
idx__717,tt__diners,1,1.0
tt__diners,cid__type,1.0,1
idx__718,tt__4837_old_national_hwy,1,1.0
tt__4837_old_national_hwy,cid__addr,1.0,1
idx__718,tt__college_park,1,1.0
tt__college_park,cid__city,1.0,1
idx__718,tn__720,1,1
tn__720,cid__class,1,1
idx__718,tt__zabelee,1,1.0
tt__zabelee,cid__name,1.0,1
idx__718,tn__4047682705,1,1.0
tn__4047682705,cid__phone,1.0,1
idx__718,tt__thai,1,1.0
tt__thai,cid__type,1.0,1
idx__719,tt__2315_clement_st,1,1.0
tt__2315_clement_st,cid__addr,1.0,1
idx__719,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__719,tn__721,1,1
tn__721,cid__class,1,1
idx__719,tt__bill_s_place,1,1.0
tt__bill_s_place,cid__name,1.0,1
idx__719,tn__4152215262,1,1.0
tn__4152215262,cid__phone,1.0,1
idx__719,tt__hamburgers,1,1.0
tt__hamburgers,cid__type,1.0,1
idx__720,tt__2298_market_st,1,1.0
tt__2298_market_st,cid__addr,1.0,1
idx__720,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__720,tn__722,1,1
tn__722,cid__class,1,1
idx__720,tt__cafe_flore,1,1.0
tt__cafe_flore,cid__name,1.0,1
idx__720,tn__4156218579,1,1.0
tn__4156218579,cid__phone,1.0,1
idx__720,tt__californian,1,1.0
tt__californian,cid__type,1.0,1
idx__721,tt__423_columbus_ave,1,1.0
tt__423_columbus_ave,cid__addr,1.0,1
idx__721,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__721,tn__723,1,1
tn__723,cid__class,1,1
idx__721,tt__caffe_greco,1,1.0
tt__caffe_greco,cid__name,1.0,1
idx__721,tn__4153976261,1,1.0
tn__4153976261,cid__phone,1.0,1
idx__721,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__722,tt__240_columbus_ave,1,1.0
tt__240_columbus_ave,cid__addr,1.0,1
idx__722,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__722,tn__724,1,1
tn__724,cid__class,1,1
idx__722,tt__campo_santo,1,1.0
tt__campo_santo,cid__name,1.0,1
idx__722,tn__4154339623,1,1.0
tn__4154339623,cid__phone,1.0,1
idx__722,tt__mexican,1,1.0
tt__mexican,cid__type,1.0,1
idx__723,tt__1805_haight_st,1,1.0
tt__1805_haight_st,cid__addr,1.0,1
idx__723,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__723,tn__725,1,1
tn__725,cid__class,1,1
idx__723,tt__cha_cha_cha_s,1,1.0
tt__cha_cha_cha_s,cid__name,1.0,1
idx__723,tn__4153865758,1,1.0
tn__4153865758,cid__phone,1.0,1
idx__723,tt__caribbean,1,1.0
tt__caribbean,cid__type,1.0,1
idx__724,tt__2217_union_st,1,1.0
tt__2217_union_st,cid__addr,1.0,1
idx__724,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__724,tn__726,1,1
tn__726,cid__class,1,1
idx__724,tt__doidge_s,1,1.0
tt__doidge_s,cid__name,1.0,1
idx__724,tn__4159212149,1,1.0
tn__4159212149,cid__phone,1.0,1
idx__724,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__725,tt__522_jones_st,1,1.0
tt__522_jones_st,cid__addr,1.0,1
idx__725,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__725,tn__727,1,1
tn__727,cid__class,1,1
idx__725,tt__dottie_s_true_blue_cafe,1,1.0
tt__dottie_s_true_blue_cafe,cid__name,1.0,1
idx__725,tn__4158852767,1,1.0
tn__4158852767,cid__phone,1.0,1
idx__725,tt__diners,1,1.0
tt__diners,cid__type,1.0,1
idx__726,tt__3221_mission_st,1,1.0
tt__3221_mission_st,cid__addr,1.0,1
idx__726,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__726,tn__728,1,1
tn__728,cid__class,1,1
idx__726,tt__dusit_thai,1,1.0
tt__dusit_thai,cid__name,1.0,1
idx__726,tn__4158264639,1,1.0
tn__4158264639,cid__phone,1.0,1
idx__726,tt__thai,1,1.0
tt__thai,cid__type,1.0,1
idx__727,tt__1283_ninth_ave,1,1.0
tt__1283_ninth_ave,cid__addr,1.0,1
idx__727,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__727,tn__729,1,1
tn__729,cid__class,1,1
idx__727,tt__ebisu,1,1.0
tt__ebisu,cid__name,1.0,1
idx__727,tn__4155661770,1,1.0
tn__4155661770,cid__phone,1.0,1
idx__727,tt__japanese,1,1.0
tt__japanese,cid__type,1.0,1
idx__728,tt__1550_california_st,1,1.0
tt__1550_california_st,cid__addr,1.0,1
idx__728,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__728,tn__730,1,1
tn__730,cid__class,1,1
idx__728,tt__em_erald_garden_restaurant,1,1.0
tt__em_erald_garden_restaurant,cid__name,1.0,1
idx__728,tn__4156731155,1,1.0
tn__4156731155,cid__phone,1.0,1
idx__728,tt__vietnamese,1,1.0
tt__vietnamese,cid__type,1.0,1
idx__729,tt__1500_church_st,1,1.0
tt__1500_church_st,cid__addr,1.0,1
idx__729,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__729,tn__731,1,1
tn__731,cid__class,1,1
idx__729,tt__eric_s_chinese_restaurant,1,1.0
tt__eric_s_chinese_restaurant,cid__name,1.0,1
idx__729,tn__4152820919,1,1.0
tn__4152820919,cid__phone,1.0,1
idx__729,tt__chinese,1,1.0
tt__chinese,cid__type,1.0,1
idx__730,tt__1582_folsom_st,1,1.0
tt__1582_folsom_st,cid__addr,1.0,1
idx__730,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__730,tn__732,1,1
tn__732,cid__class,1,1
idx__730,tt__hamburger_mary_s,1,1.0
tt__hamburger_mary_s,cid__name,1.0,1
idx__730,tn__4156261985,1,1.0
tn__4156261985,cid__phone,1.0,1
idx__730,tt__hamburgers,1,1.0
tt__hamburgers,cid__type,1.0,1
idx__731,tt__333_bush_st,1,1.0
tt__333_bush_st,cid__addr,1.0,1
idx__731,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__731,tn__733,1,1
tn__733,cid__class,1,1
idx__731,tt__kelly_s_on_trinity,1,1.0
tt__kelly_s_on_trinity,cid__name,1.0,1
idx__731,tn__4153624454,1,1.0
tn__4153624454,cid__phone,1.0,1
idx__731,tt__californian,1,1.0
tt__californian,cid__type,1.0,1
idx__732,tt__515_valencia_st,1,1.0
tt__515_valencia_st,cid__addr,1.0,1
idx__732,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__732,tn__734,1,1
tn__734,cid__class,1,1
idx__732,tt__la_cumbre,1,1.0
tt__la_cumbre,cid__name,1.0,1
idx__732,tn__4158638205,1,1.0
tn__4158638205,cid__phone,1.0,1
idx__732,tt__mexican,1,1.0
tt__mexican,cid__type,1.0,1
idx__733,tt__288_noe_st,1,1.0
tt__288_noe_st,cid__addr,1.0,1
idx__733,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__733,tn__735,1,1
tn__735,cid__class,1,1
idx__733,tt__la_mediterranee,1,1.0
tt__la_mediterranee,cid__name,1.0,1
idx__733,tn__4154317210,1,1.0
tn__4154317210,cid__phone,1.0,1
idx__733,tt__mediterranean,1,1.0
tt__mediterranean,cid__type,1.0,1
idx__734,tt__2889_mission_st,1,1.0
tt__2889_mission_st,cid__addr,1.0,1
idx__734,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__734,tn__736,1,1
tn__736,cid__class,1,1
idx__734,tt__la_taqueria,1,1.0
tt__la_taqueria,cid__name,1.0,1
idx__734,tn__4152857117,1,1.0
tn__4152857117,cid__phone,1.0,1
idx__734,tt__mexican,1,1.0
tt__mexican,cid__type,1.0,1
idx__735,tt__2209_polk_st,1,1.0
tt__2209_polk_st,cid__addr,1.0,1
idx__735,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__735,tn__737,1,1
tn__737,cid__class,1,1
idx__735,tt__mario_s_bohemian_cigar_store_cafe,1,1.0
tt__mario_s_bohemian_cigar_store_cafe,cid__name,1.0,1
idx__735,tn__4157768226,1,1.0
tn__4157768226,cid__phone,1.0,1
idx__735,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__736,tt__2225_irving_st,1,1.0
tt__2225_irving_st,cid__addr,1.0,1
idx__736,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__736,tn__738,1,1
tn__738,cid__class,1,1
idx__736,tt__marnee_thai,1,1.0
tt__marnee_thai,cid__name,1.0,1
idx__736,tn__4156659500,1,1.0
tn__4156659500,cid__phone,1.0,1
idx__736,tt__thai,1,1.0
tt__thai,cid__type,1.0,1
idx__737,tt__3355_geary_st,1,1.0
tt__3355_geary_st,cid__addr,1.0,1
idx__737,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__737,tn__739,1,1
tn__739,cid__class,1,1
idx__737,tt__mel_s_drivein,1,1.0
tt__mel_s_drivein,cid__name,1.0,1
idx__737,tn__4153872244,1,1.0
tn__4153872244,cid__phone,1.0,1
idx__737,tt__hamburgers,1,1.0
tt__hamburgers,cid__type,1.0,1
idx__738,tt__1322_grant_st,1,1.0
tt__1322_grant_st,cid__addr,1.0,1
idx__738,tt__san_francisco,1,1.0
tt__san_francisco,cid__city,1.0,1
idx__738,tn__740,1,1
tn__740,cid__class,1,1
idx__738,tt__mo_s_burgers,1,1.0
tt__mo_s_burgers,cid__name,1.0,1
idx__738,tn__4157883779,1,1.0
tn__4157883779,cid__phone,1.0,1
idx__738,tt__hamburgers,1,1.0
tt__hamburgers,cid__type,1.0,1
idx__739,tt__631_larkin_st,1,1.0
tt__631_larkin_st,cid__addr,1.0,1
