author_1,author_2,author_3,author_4,title,venue,year
anandi_herlekar,atul_deopujari,shaymsunder_gopale,shridhar_shukla,entrans_a_system_for_flexible_consistency_maintenance_in_directory_applications,vldb,2002
samuel_madden,wei_hong,joseph_m_hellerstein,michael_j_franklin,the_design_of_an_acquisitional_query_processor_for_sensor_networks,sigmod_conference,2003
gautam_das,surajit_chaudhuri,brian_babcock,nan,dynamic_sample_selection_for_approximate_query_processing,sigmod_conference,2003
mitch_cherniack,stanley_b_zdonik,nan,nan,changing_the_rules_transformations_for_rulebased_optimizers,sigmod_conference,1998
joseph_m_hellerstein,vijayshankar_raman,nan,nan,potters_wheel_an_interactive_data_cleaning_system,vldb,2001
jens_teubner,torsten_grust,maurice_van_keulen,nan,staircase_join_teach_a_relational_dbms_to_watch_its_axis_steps,vldb,2003
sergey_brin,nan,nan,nan,near_neighbor_search_in_large_metric_spaces,vldb,1995
chris_jermaine,nan,nan,nan,robust_estimation_with_sampling_and_approximate_preaggregation,vldb,2003
xiaolei_qian,nan,nan,nan,jumping_on_the_nii_bandwagon,sigmod_record,1994
henrique_paques,ling_liu,david_buttler,calton_pu,ominisearch_a_method_for_searching_dynamic_content_on_the_web,sigmod_conference,2001
timesten_team,nan,nan,nan,midtier_caching_the_timesten_approach,sigmod_conference,2002
bettina_kemme,gustavo_alonso,nan,nan,dont_be_laz_be_consistent_postgres_a_new_way_to_implement_database_replication,vldb,2000
flix_saltor,uwe_hohenstein,ralfdetlef_kutsche,wilhelm_hasselbring,engineering_federated_information_systems_report_of_efis_99_workshop,sigmod_record,1999
michele_melchiori,silvana_castano,g_malvezzi,domenico_beneventano,information_integration_the_momis_project_demonstration,vldb,2000
guido_moerkotte,alfons_kemper,carsten_andreas_gerlhof,nan,on_the_cost_of_monitoring_and_reorganization_of_object_bases_for_clustering,sigmod_record,1996
leonard_loureiro,yi_deng,carlos_ordonez_0002,mario_sanchez,florida_international_university_high_performance_database_research_center,sigmod_record,1995
dimitri_tombroff,eric_simon,franois_llirbat,nan,using_versions_in_update_transactions_application_to_integrity_checking,vldb,1997
jeffrey_f_naughton,yihong_zhao,prasad_deshpande,nan,an_arraybased_algorithm_for_simultaneous_multidimensional_aggregates,sigmod_conference,1997
khoa_doan,catherine_plaisant,ben_shneiderman,tom_bruns,query_previews_for_networked_information_systems_a_case_study_with_nasa_environmental_data,sigmod_record,1997
shiby_thomas,rakesh_agrawal,sunita_sarawagi,nan,integrating_mining_with_relational_database_systems_alternatives_and_implications,sigmod_conference,1998
john_m_tyler,kosmas_karadimitriou,nan,nan,minmax_compression_methods_for_medical_image_databases,sigmod_record,1997
jeff_sidell,nan,nan,nan,the_mariposa_distributed_database_management_system,sigmod_record,1996
bennet_vance,richard_swagerman,michael_j_carey,srinivasa_narayanan,o_what_have_they_done_to_db2,vldb,1999
shamkant_b_navathe,kiran_j_achyutuni,edward_omiecinski,nan,two_techniques_for_online_index_modification_in_shared_nothing_parallel_databases,sigmod_conference,1996
ramez_elmasri,leonidas_fegaras,nan,nan,query_engines_for_webaccessible_xml_data,vldb,2001
elizabeth_hamel,serge_bourbonnais,bruce_g_lindsay,tuong_c_truong,capturing_global_transactions_from_multiple_recovery_log_files_in_a_partitioned_database_system,vldb,2003
joachim_hammer,youzhong_liu,chunbo_huang,yihua_huang,an_internetbased_negotiation_server_for_ecommerce,vldb_j,2001
mengchi_liu,tok_wang_ling,gillian_dobbie,nan,a_logical_foundation_for_deductive_objectoriented_databases,acm_trans_database_syst,2002
hasan_davulcu,michael_kifer,i_v_ramakrishnan,juliana_freire,a_layered_architecture_for_querying_dynamic_web_content,sigmod_conference,1999
ken_smith,leo_obrst,nan,nan,unpacking_the_semantics_of_source_and_usage_to_perform_semantic_reconciliation_in_largescale_information_systems,sigmod_record,1999
myra_spiliopoulou,bettina_berendt,nan,nan,analysis_of_navigation_behaviour_in_web_sites_integrating_multiple_information_systems,vldb_j,2000
z_meral_zsoyoglu,nan,nan,nan,vice_chairs_message,sigmod_record,1999
yiukai_ng,david_w_embley,wai_yin_mok,nan,a_normal_form_for_precisely_characterizing_redundancy_in_nested_relations,acm_trans_database_syst,1996
kyuseok_shim,kaushik_chakrabarti,minos_n_garofalakis,rajeev_rastogi,approximate_query_processing_using_wavelets,vldb,2000
motomichi_toyama,yoko_maeda,nan,nan,actiview_adaptive_data_presentation_using_supersql,vldb,2001
alfons_kemper,guido_moerkotte,klaus_peithner,michael_steinbrunn,bypassing_joins_in_disjunctive_queries,vldb,1995
michael_j_rothman,john_p_nearhos,marisa_s_viveros,nan,applying_data_mining_techniques_to_a_health_insurance_information_system,vldb,1996
serge_abiteboul,nan,nan,nan,on_views_and_xml,sigmod_record,1999
ada_waichee_fu,man_hon_wong,chan_man_kuok,nan,mining_fuzzy_association_rules_in_databases,sigmod_record,1998
peter_zabback,christof_hasse,gerhard_weikum,axel_mnkeberg,selftuning_database_technology_and_information_services_from_wishful_thinking_to_viable_engineering,vldb,2002
joakim_eriksson,jonas_mellin,sten_andler,mikael_berndtsson,deeds_towards_a_distributed_and_active_realtime_database_system,sigmod_record,1996
zohreh_nazeri,paul_ostwald,eric_bloedorn,nan,experiences_in_mining_aviation_safety_data,sigmod_conference,2001
jennifer_widom,chris_olston,jing_jiang,nan,adaptive_filters_for_continuous_queries_over_distributed_data_streams,sigmod_conference,2003
sushil_jajodia,xiaoyang_sean_wang,elisa_bertino,claudio_bettini,semantic_assumptions_and_query_evaluation_in_temporal_databases,sigmod_conference,1995
chengyu_sun,divyakant_agrawal,amr_el_abbadi,nan,hardware_acceleration_for_spatial_selections_and_joins,sigmod_conference,2003
gerhard_weikum,peter_zabback,peter_scheuermann,nan,data_partitioning_and_load_balancing_in_parallel_disk_systems,vldb_j,1998
gennady_antoshenkov,nan,nan,nan,dictionarybased_orderpreserving_string_compression,vldb_j,1997
c_j_date,nan,nan,nan,a_response_to_r_camps_article_domain_relations_and_religious_wars,sigmod_record,1996
m_tamer_zsu,nan,nan,nan,chairs_message,sigmod_record,2001
yannis_kotidis,nick_roussopoulos,nan,nan,an_alternative_storage_organization_for_rolap_aggregate_views_based_on_cubetrees,sigmod_conference,1998
michael_j_franklin,nan,nan,nan,editors_notes,sigmod_record,1999
juliana_freire,rajeev_rastogi,michael_benedikt,wenfei_fan,capturing_both_types_and_constraints_in_data_integration,sigmod_conference,2003
reagan_moore,bertram_ludscher,richard_marciano,nan,preservation_of_digital_data_with_selfvalidatin_selfinstantiating_knowledgebased_archives,sigmod_record,2001
david_s_reiner,arnon_rosenthal,nan,nan,tools_and_transformations_rigorous_and_otherwise_for_practical_database_design,acm_trans_database_syst,1994
byung_suk_lee,nan,nan,nan,normalization_in_oodb_design,sigmod_record,1995
gio_wiederhold,abraham_silberschatz,gerhard_rossbach,raghu_ramakrishnan,scientific_journals_extinction_or_explosion_panel,vldb,1995
tova_milo,sagit_zohar,nan,nan,using_schema_matching_to_simplify_heterogeneous_data_translation,vldb,1998
ronald_c_unrau,kaladhar_voruganti,m_tamer_zsu,nan,an_asynchronous_avoidancebased_cache_consistency_algorithm_for_client_caching_dbmss,vldb,1998
bishwaranjan_bhattacharjee,sriram_padmanabhan,matthew_huras,leslie_cranston,multidimensional_clustering_a_new_data_layout_scheme_in_db2,sigmod_conference,2003
guido_moerkotte,nan,nan,nan,incorporating_xsl_processing_into_database_engines,vldb,2002
michael_j_franklin,sirish_chandrasekaran,nan,nan,streaming_queries_over_streaming_data,vldb,2002
sridhar_ramaswamy,nan,nan,nan,epiphany_epicenter_technology_overview,vldb,2000
v_s_subrahmanian,elisa_bertino,pierangela_samarati,sushil_jajodia,a_unified_framework_for_enforcing_multiple_access_control_policies,sigmod_conference,1997
david_j_dewitt,ravishankar_ramamurthy,qi_su,nan,a_case_for_fractured_mirrors,vldb_j,2003
praveen_seshadri,nan,nan,nan,building_notification_services_with_microsoft_sqlserver,sigmod_conference,2003
s_muthukrishnan,h_v_jagadish,nick_koudas,nan,mining_deviants_in_a_time_series_database,vldb,1999
damianos_chatziantoniou,kenneth_a_ross,nan,nan,querying_multiple_features_of_groups_in_relational_databases,vldb,1996
thanos_papadimitriou,andrey_balmin,yannis_papakonstantinou,nan,hypothetical_queries_in_an_olap_environment,vldb,2000
george_m_mohay,m_corney,a_anderson,olivier_y_de_vel,mining_email_content_for_author_identification_forensics,sigmod_record,2001
chen_li,ramana_yerneni,jeffrey_d_ullman,hector_garciamolina,computing_capabilities_of_mediators,sigmod_conference,1999
hector_garciamolina,jennifer_widom,brad_adelberg,nan,the_strip_rule_system_for_efficiently_maintaining_derived_data,sigmod_conference,1997
yufei_tao,dimitris_papadias,nan,nan,adaptive_index_structures,vldb,2002
masahiko_tsukamoto,shojiro_nishio,tsutomu_terada,rie_sawai,functional_properties_of_information_filtering,vldb,2001
hector_garciamolina,anthony_tomasic,kurt_a_shoens,nan,incremental_updates_of_inverted_lists_for_text_document_retrieval,sigmod_conference,1994
lory_d_molesky,krithi_ramamritham,nan,nan,recovery_protocols_for_shared_memory_database_systems,sigmod_conference,1995
karl_aberer,klemens_bhm,nan,nan,hyperstorm_administering_structured_documents_using_objectoriented_database_technology,sigmod_conference,1996
yannis_e_ioannidis,minos_n_garofalakis,nan,nan,multidimensional_resource_scheduling_for_parallel_queries,sigmod_conference,1996
umeshwar_dayal,nan,nan,nan,industrial_panel_on_data_warehousing_technologies_experience_challenge_and_directions,vldb,1999
dennis_shasha,theodore_johnson,nan,nan,2q_a_low_overhead_high_performance_buffer_management_replacement_algorithm,vldb,1994
daniel_a_keim,markus_wawryniuk,alexander_hinneburg,nan,hdeye_visual_clustering_of_high_dimensional_data,sigmod_conference,2002
sunita_sarawagi,gayatri_sathe,nan,nan,intelligent_rollups_in_multidimensional_olap_data,vldb,2001
rosa_meo,nan,nan,nan,theory_of_dependence_values,acm_trans_database_syst,2000
v_s_subrahmanian,sibel_adali,maria_luisa_sapino,piero_a_bonatti,a_multisimilarity_algebra,sigmod_conference,1998
matthias_jarke,jrg_kller,thomas_list,nan,the_challenge_of_process_data_warehousing,vldb,2000
opher_etzion,nan,nan,nan,report_on_ngits99_the_4th_international_workshop_on_next_generation_information_technologies_and_systems,sigmod_record,1999
xiaolei_qian,nan,nan,nan,scientists_called_upon_to_take_actions,sigmod_record,1996
alberto_o_mendelzon,alejandro_a_vaisman,nan,nan,temporal_queries_in_olap,vldb,2000
jef_wijsen,nan,nan,nan,temporal_fds_on_complex_objects,acm_trans_database_syst,1999
jeff_richey,nan,nan,nan,condition_handling_in_sql_persistent_stored_modules,sigmod_record,1995
krithi_ramamritham,hoshi_mistry,prasan_roy,s_sudarshan,materialized_view_selection_and_maintenance_using_multiquery_optimization,sigmod_conference,2001
hector_garciamolina,narayanan_shivakumar,nan,nan,waveindices_indexing_evolving_databases,sigmod_conference,1997
sihem_ameryahia,mary_f_fernandez,yu_xu,divesh_srivastava,phrase_matching_in_xml,vldb,2003
apostolos_papadopoulos,yannis_manolopoulos,nan,nan,similarity_query_processing_using_disk_arrays,sigmod_conference,1998
marianne_winslett,nan,nan,nan,interview_with_jim_gray,sigmod_record,2003
viswanath_poosala,sridhar_ramaswamy,swarup_acharya,nan,selectivity_estimation_in_spatial_databases,sigmod_conference,1999
philippe_pucheral,luc_bouganim,nan,nan,chipsecured_data_access_confidential_data_on_untrusted_servers,vldb,2002
richard_t_snodgrass,nan,nan,nan,editorial,acm_trans_database_syst,2001
sven_helmer,guido_moerkotte,till_westmann,nan,diagjoin_an_opportunistic_join_algorithm_for_1n_relationships,vldb,1998
debra_e_vandermeer,krithi_ramamritham,anindya_datta,kaushik_dutta,demonstration_enabling_scalable_online_personalization_on_the_web,vldb,2000
manish_arya,mary_tork_roth,laura_m_haas,joachim_thomas_ii,the_garlic_project,sigmod_conference,1996
csar_a_galindolegaria,eirik_dahle,tor_didriksen,nan,database_decentralization_a_practical_approach,vldb,1995
manoj_chavda,peter_t_wood,nan,nan,towards_an_odmgcompliant_visual_object_query_language,vldb,1997
eric_n_hanson,lloyd_noronha,nan,nan,timerdriven_database_triggers_and_alerters_semantics_and_a_challenge,sigmod_record,1999
nikolaos_sidiropoulos,christos_faloutsos,h_v_jagadish,nan,recovering_information_from_summary_data,vldb,1997
shinichi_morishita,yasuhiko_morimoto,hiromu_ishii,nan,efficient_construction_of_regression_trees_with_range_and_region_splitting,vldb,1997
marianne_winslett,nan,nan,nan,interview_with_pat_selinger,sigmod_record,2003
hasan_m_jamil,nan,nan,nan,belief_reasoning_in_mls_deductive_databases,sigmod_conference,1999
byron_dom,rakesh_agrawal,prabhakar_raghavan,soumen_chakrabarti,using_taxonom_discriminant_and_signatures_for_navigating_in_text_databases,vldb,1997
anthony_tomasic,peter_fankhauser,j_muoz,m_lopez,experiences_in_federated_databases_from_irodb_to_miroweb,vldb,1998
divesh_srivastava,nick_koudas,nan,nan,data_stream_query_processing_a_tutorial,vldb,2003
mike_p_papazoglou,bernd_j_krmer,nan,nan,erratum_a_database_model_for_object_dynamics,vldb_j,1997
cass_squire,nan,nan,nan,data_extraction_and_transformation_for_the_data_warehouse,sigmod_conference,1995
tobias_mayr,thorsten_von_eicken,michael_w_godfrey,praveen_seshadri,secure_and_portable_database_extensibility,sigmod_conference,1998
yannis_e_ioannidis,viswanath_poosala,nan,nan,balancing_histogram_optimality_and_practicality_for_query_result_size_estimation,sigmod_conference,1995
yuan_wang,feng_tian,david_j_dewitt,jianjun_chen,niagaracq_a_scalable_continuous_query_system_for_internet_databases,sigmod_conference,2000
w_bruce_croft,james_p_callan,eric_w_brown,nan,fast_incremental_indexing_for_fulltext_information_retrieval,vldb,1994
kenneth_a_ross,beng_chin_ooi,frank_neven,nan,reminiscences_on_influential_papers,sigmod_record,2003
b_sreenath,s_seshadri,nan,nan,the_hcctree_an_efficient_index_structure_for_object_oriented_databases,vldb,1994
lynn_l_peterson,jorge_c_g_ramirez,lon_a_smith,nan,medical_information_systems_characterization_and_challenges,sigmod_record,1994
panos_vassiliadis,spyros_ligoudistianos,diego_calvanese,christoph_quix,concept_based_design_of_data_warehouses_the_dwq_demonstrators,sigmod_conference,2000
alberto_o_mendelzon,paolo_atzeni,nan,nan,webdb_98_international_workshop_on_the_web_and_databases,sigmod_record,1998
object_database_management_group,nan,nan,nan,response_to_the_march_1994_odmg93_commentary_written_by_dr_won_kim_of_unisq_inc,sigmod_record,1994
viswanath_poosala,yannis_e_ioannidis,nan,nan,selectivity_estimation_without_the_attribute_value_independence_assumption,vldb,1997
yannis_e_ioannidis,nan,nan,nan,the_history_of_histograms_abridged,vldb,2003
kathleen_hornsby,heidi_gregersen,lex_wedemeijer,tomi_mnnist,evolution_and_change_in_data_management_issues_and_directions,sigmod_record,2000
c_mohan,nan,nan,nan,an_efficient_method_for_performing_record_deletions_and_updates_using_index_scans,vldb,2002
chihhe_li,irene_s_y_kwan,shiming_huang,nan,a_study_on_the_management_of_semantic_transaction_for_efficient_data_retrieval,sigmod_record,2002
beng_chin_ooi,yanfeng_shu,kianlee_tan,nan,relational_data_sharing_in_peerbased_data_management_systems,sigmod_record,2003
dan_vodislav,sophie_cluet,pierangelo_veltri,nan,views_in_a_large_scale_xml_repository,vldb,2001
mike_p_papazoglou,bernd_j_krmer,nan,nan,a_database_model_for_object_dynamics,vldb_j,1997
geetika_agrawal,paul_lucas,arvind_sundararajan,fabio_riccardi,the_beaxqrl_streaming_xquery_processor,vldb,2003
yannis_papakonstantinou,vasilis_vassalos,nan,nan,describing_and_using_query_capabilities_of_heterogeneous_sources,vldb,1997
gerald_held,hector_garciamolina,michael_lesk,jim_gray,the_asilomar_report_on_database_research,sigmod_record,1998
kyuseok_shim,rajeev_rastogi,nan,nan,public_a_decision_tree_classifier_that_integrates_building_and_pruning,vldb,1998
gustavo_alonso,etzard_stolte,nan,nan,efficient_exploration_of_large_scientific_databases,vldb,2002
julie_basu,arthur_m_keller,nan,nan,a_predicatebased_caching_scheme_for_clientserver_database_architectures,vldb_j,1996
mohandsaid_hacid,elisa_bertino,ahmed_k_elmagarmid,nan,a_database_approach_to_quality_of_service_specification_in_video_databases,sigmod_record,2003
yvn_j_garca,scott_t_leutenegger,mario_a_lopez,nan,on_optimal_node_splitting_for_rtrees,vldb,1998
philip_a_bernstein,umeshwar_dayal,nan,nan,an_overview_of_repository_technology,vldb,1994
gautam_bhargava,balakrishna_r_iyer,piyush_goel,nan,hypergraph_based_reorderings_of_outer_join_queries_with_complex_predicates,sigmod_conference,1995
v_s_subrahmanian,nan,nan,nan,amalgamating_knowledge_bases,acm_trans_database_syst,1994
hector_garciamolina,narayanan_shivakumar,chandra_chekuri,nan,filtering_with_approximate_predicates,vldb,1998
j_madar,raymond_t_ng,h_v_jagadish,nan,semantic_compression_and_pattern_extraction_with_fascicles,vldb,1999
patrick_valduriez,philippe_pucheral,christophe_bobineau,luc_bouganim,picodbms_scaling_down_database_techniques_for_the_smartcard,vldb_j,2001
r_g_g_cattell,bruce_e_martin,nan,nan,relating_distributed_objects,vldb,1994
m_tamer_zsu,kaladhar_voruganti,ronald_c_unrau,nan,an_adaptive_hybrid_server_architecture_for_client_caching_odbmss,vldb,1999
john_a_stankovic,krithi_ramamritham,ming_xiong,rajendran_m_sivasankaran,integrating_tempora_realtim_and_active_databases,sigmod_record,1996
tolga_yurek,divyakant_agrawal,amr_el_abbadi,ambuj_k_singh,efficient_view_maintenance_at_data_warehouses,sigmod_conference,1997
