manufacturer,price,title
nan,199.0,adobe_soundbooth_cs3_audio_editing_software_windows_music_production_software
nan,80.0,intuit_quickbooks_customer_manager_25_for_windows_tax_finance_software
nan,199.0,adobe_soundbooth_cs3_audio_editing_software_mac_music_production_software
nan,97.0,word_mac_2004_upgrade_microsoft_d4800488
nan,189.0,century_software_ttpl1_century_tinyterm_plus_v_40_complete_product_connectivitydata_acess_1_user_s_complete_product_standard_english_pc
nan,108.0,now_software_nuw45e1k_now_uptodate_contact_complete_product_content_management_1_user_s_complete_product_standard_pc
nuancecommunicationsinc,46.0,nuance_communications_inc_m009al004_0_pdf_create_v4_english
nan,67.0,onone_software_inc_gpp55212_upg_genuine_fractals_print_pro_5_1u
nan,90.0,aec_software_2073001000122_aec_details_v_30_complete_product_project_managementversion_control_1_user_s_complete_product_academic_english_pc
nan,50.0,microsoft_b2100806_ae_mappoint_2006_cd
nan,67.0,onone_software_inc_gfs50212_on1_genuine_fractals_v_50_upgrade_image_editing_1_user_pc_mac_intelbased_mac
nan,67.0,onone_software_inc_pfp30002_photoframe_v_30_pro_upgrade_image_editing_1_user_s_version_upgrade_standard_pc_mac
nan,349.0,aec_software_10101090220000101_aec_fasttrack_schedule_v_90_complete_product_project_managementversion_control_1_user_s_complete_product_standard_mac
nan,30.0,punch_software_13100_punch_ultimate_deck_landscape_complete_product_creativity_application_1_user_s_complete_product_standard_pc
nan,451.0,onone_software_inc_ppi12005_pro_photo_essentials_plug_in_suite_iview_mediapro_3
nan,15.0,visual_c_net_step_by_step_microsoft_press_0735612897
nan,1233.0,holdan_edius_nx_express_for_hdv_realtime_dv_hdv_video_production
nan,121.0,century_software_tt1_century_tinyterm_v_43_x_emulation_1_user_s_english_french_german_spanish_italian_polish_portuguese_pc
nan,65.0,symantec_10725608_norton_internet_security_2007_internet_security_1_user_s_pc
nan,46.0,punch_software_26100_punch_master_landscape_home_design_architectural_1_user_s_pc
nan,84.0,ahead_software_70009_nero_nero_v_70_ultra_edition_enhanced_complete_product_media_managementconversion_1_user_complete_product_standard_pc
nan,320.0,hewlett_packard_ba154aa_dp_open_file_agent_win_5wkst_ltu
encore,7.0,encore_10023_hoyle_mahjongg_for_pc
nan,90.0,corel_corporation_ptr9engpcma_ae_painter_ix_winmac
nan,30.0,sat_act_psat_2007_platinum
nan,99.0,cakewalk_sonar_home_studio_6_software_music_production_software
nan,258.0,office_pro_2007_upgrade_microsoft_26910294
netopia,587.0,netopia_sw2510p
nan,6998.0,autodesk_maya_85_unlimited_3d_animation_software_slm_animation_software
iolo_technologies,336.0,iolo_technologies_ds3e25
nan,28.0,instant_immers_french_dlx_2
nan,199.0,cakewalk_project5_version_2_software_music_production_software
nan,150.0,adobe_premiere_elements_3_and_photoshop_elements_5_software_for_windows_consumer_video_editing_software
nan,3159.0,macrovision_corporation_consumer_sw_update_40_tier_3_rnwl_5k9999_up04003j
nan,159.0,cakewalk_sonar_home_studio_6_xl_software_music_production_software
nan,43.0,allume_systems_inc_stfmapbx2_faxstf_pro
nova_development,95.0,nova_development_bsw_business_plan_writer_deluxe_80
individual_software,10.0,individual_software_jceth6_total_3d_home_deluxe_jc
freeverse_software,19.0,freeverse_software_4012_3d_bridge_deluxe_retail_box_for_mac
punch_software,46.0,punch_software_26100_punch_master_landscape_and_home_design_small_box
nan,17.0,emc_auth_mgr_mnt_base_9x5_23m_peru_750510000u_aut0010000bs23
nan,19.0,topics_entertainment_cs50613_snap_8_player_poker_5_pack
microsoft,689.0,microsoft_r1800908_windows_server_2003_client_access_license_20pack_per_user
individual_software,35.0,individual_software_prmrce_resumemaker_career_edition
individual_software,25.0,individual_software_qnet15_typing_quick_easy_150
nan,190.0,intuit_quickbooks_pro_2007_software_for_mac_finance_software
nan,70.0,corel_intervideo_windvd_8_platinum_software_for_windows_authoring_software
nan,90.0,microsoft_powerpoint_mac_2004_version_upgrade
nan,9534.0,brocade_comm_4100_secure_fabric_os_w2yr_sw_sup_br3900sec02t
nan,124.0,native_instruments_traktor_dj_studio_3_software_based_dj_rig_music_production_software
nan,90.0,corel_ulead_videostudio_11_plus_software_for_win_educational_license_authoring_software
nan,30.0,ik_multimedia_groovemaker_le_liveremixing_liveremixing_software_music_production_software
nan,25.0,antispyware_30_win_normal_1u_new
nan,999.0,adobe_after_effects_cs3_professional_software_for_windows_effects_software
nan,13.0,antivirus_2007_win_uk_ca_av2007dgbp01e
nan,23.0,emc_securid_appl_mnt_ent_ext_23mo_per_u_50057500_app0007500ee23
nan,19.0,encore_software_10075_encore_mavis_beacon_teaches_typing_v_170_standard_typing_tutor_pc_mac
nan,18.0,panda_software_gatdef_performa_antimal_ware_mod_30015k_2yr_a2pgdpaaviedu
nan,74.0,h_r_block_taxcut_home_and_business_with_state_and_efile_efile_software_for_windows_tax_finance_software
nan,350.0,intuit_quickbooks_premier_professional_services_edition_2007_software_win_tax_finance_software
nan,13.0,emc_securid_appl_mnt_ent_std_5mo_per_u_3000540k_app0040000es5
nan,55.0,h_r_block_taxcut_premium_federal_and_state_with_efile_efile_software_macwin_tax_finance_software
nan,150.0,vitec_multimedia_mpeg_toolbox2_toolbox2_software_authoring_software
nan,110.0,zetafax_10u_tech_support_annual_technical_support_pack
nan,28.0,individual_software_prmss3_professor_teaches_office_super_set_mass_merchant_box_win_98_me_2000_xp
nan,28.0,individual_software_pmmss3_professor_teaches_office_super_set_small_box_win_98_me_2000_xp
nan,30.0,ik_multimedia_ezmixer_ezmixer_software_music_production_software
nan,182.0,emc_insignia_retrospect_server_client_v_75_complete_package
nan,8.0,encore_software_11770_risk_ii_win_95_98
nan,19.0,encore_software_10565_hoyle_card_games_2007_win_98_me_2000_xp
nan,27.0,encore_software_11230_hoyle_bridge_club_win_2000_xp
nan,8.0,encore_software_11960_hoyle_casino_3d_win_98_me_2000_xp
nan,19.0,encore_software_11190_scrabble_win_98_me_2000_xp
nan,43.0,encore_software_10741_the_print_shop_22_deluxe_sb_cs_by_the_print_shop
nan,19.0,encore_software_13790_super_granny_3_win_98_me_2000_xp_vista
nan,8.0,encore_software_10272_marine_aquarium_sharks_win_98_me_2000_xp
nan,34.0,encore_software_10072_mavis_beacon_typing_17_deluxe_by_broderbund
nan,19.0,encore_software_12510_alien_disco_safari_win_xp_vista
nan,8.0,encore_software_11620_axis_allies_win_98_me_2000_xp
nan,18.0,encore_software_10463_clickart_fonts_2006_by_encore
nan,19.0,encore_software_13840_defcon_global_nuclear_domination_game_win_98_me_2000_xp_vista
nan,19.0,encore_software_10279_sharks_20_win_95_98_me_2000_xpmac_101_or_higher
nan,19.0,encore_software_10675_hoyle_casino_2007_win_98_me_2000_xp
nan,8.0,encore_software_10662_hoyle_jewels_swap_drop_win_98_me_2000_xp
nan,8.0,encore_software_14120_jeopardy_jc_win_98_me_2000_xp
nan,19.0,encore_software_11272_hasbro_family_collection_2006_win_98_me_2000_xp
nan,8.0,encore_software_10313_professor_fujis_sudoku_win_98_me_2000_xp
mobitechnologiesinc,90.0,mobicam_70008_monitoring_and_notification_software
nan,19.0,encore_software_11182_monopoly_here_now_win_98_me_2000_xp
nan,7.0,encore_software_10025_hoyle_card_games_win_98_me_2000_xp
nan,34.0,encore_software_10393_network_now_pro_by_encore
nan,7.0,encore_software_10023_hoyle_mahjongg_win_98_me_2000_xp
nan,9.0,encore_software_2137421_printshop_business_card_maker_win_98_me_2000_xp
nan,18.0,encore_software_11253_brain_food_games_cranium_collection_2006_sb_cs_by_encore
nan,18.0,marine_aquarium_goldfishscreen_saver_by_encore_software
nan,19.0,encore_software_10569_hoyle_puzzle_games_2007_win_98_me_2000_xp
nan,19.0,encore_software_11050_hoyle_4pack_2006_win_98_me_2000_xp
nan,19.0,encore_software_14110_jeopardy_deluxe_win_2000_xp_vista
nan,8.0,encore_software_11280_monopoly_3_win_98_me_2000_xp
nan,8.0,encore_software_11930_hoyle_south_beach_solitaire_win_98_me_2000_xp
nan,8.0,encore_software_10671_hoyle_kids_games_win_98_me_2000_xp
nan,19.0,encore_software_11192_scrabble_champion_edition_win_98_me_2000_xp
nan,26.0,encore_software_10636_3d_home_architect_landscape_v_8by
nan,19.0,encore_software_10673_hoyle_casino_2007_win_98_me_2000_xp
nan,8.0,encore_software_33041_country_varmint_hunter_win_98_me_2000_xp
nan,19.0,encore_software_11861_jewels_of_cleopatra_win_xp_vista
nan,19.0,encore_software_11430_axis_allies_collectors_edition_win_98_me_2000_xp
nan,8.0,encore_software_10655_hoyle_bridge_win_98_me_2000_xp
nan,8.0,encore_software_10669_hoyle_backgammon_win_98_me_2000_xp
nan,8.0,encore_software_33027_hoyle_texas_holdem_win_98_me_2000_xp
nan,8.0,encore_software_10149_chicken_hunter_license_to_grill_win_98_me_2000_xp
nan,8.0,encore_software_10760_chicken_hunter_wanted_win_98_me_2000_xp
nan,7.0,encore_software_10027_hoyle_board_games_win_98_me_2000_xp
nan,18.0,encore_software_10032_the_print_shop_21_essentials_by_broderbund
nan,19.0,encore_software_11052_hoyle_classic_collection_2006_win_98_me_2000_xp
nan,19.0,encore_software_11180_monopoly_here_now_win_98_me_2000_xp
nan,26.0,3d_home_architect_landscape_v_8by_encore_software
nan,8.0,encore_software_33024_hoyle_solitaire_win_98_me_2000_xp
nan,26.0,encore_software_10444_elementary_school_advantage_2007_sb_cs_by_encore
nan,211.0,global_marketing_partners_mcid_global_marketing_magicard_id_professional_software_educational_software_complete_product
nan,190.0,the_sky_6_professional_edition_astronomy_software
hp,370.0,hp_t1936aa_uao_digital_sending_software_40_10_device_license
apple_software,219.0,apple_software_t9164lla_logic_express_6
nan,800.0,computer_associates_babwbr1151s33_brightstor_arcserve_backup_client_for_vss_software_snapshot_v_115_for_windows_with_service_pack_1_addon_backup_recovery_1_server_s_complete_product_standard_multilingual_pc
nan,20.0,turtlebeach_used_wave_20_20_software_for_windows_software_plug_ins
nan,99.0,spectrasonics_sample_dvd_ethno_techno_sage_xpander_sounds_for_software
nan,153.0,east_west_propack_for_garageband_av_production_software
nan,248.0,finaldraft_final_draft_70_with_syd_fields_workshop_bundle_screen_writing_software
nan,495.0,digidesign_music_production_toolkit_music_production_software
nan,109.0,microsoft_word_2004_upgrade_for_mac_os_x_apple_mac_software
nan,100.0,qp_card_qp_colorkit_1_color_management_software
nan,300.0,corel_ulead_dvd_workshop_2_authoring_software
nan,123.0,adobe_audition_20_software_pro_audio_digital_editing_environment_for_windows_upgrade_version
nan,45.0,madison_media_software_asams7000_sony_creative_software_acid_music_studio_v_70_music_editingcomposing_pc
sonypicturesdigitalentertainment,371.0,madison_media_software_ssda3000_sony_sound_effects_series_vol_1_through_10
nan,969.0,adobe_photoshop_cs3_extended_software_full_version_for_macintosh
nan,969.0,adobe_photoshop_cs3_extended_software_full_version_for_windows
nan,400.0,phase_one_captureone_pro_dslr_raw_image_editing_software_for_macintosh_windows
ebcmarketing,19.0,encore_software_10282_sharks_20_win_95_98_me_2000_xpmac_101_or_higher
nan,21.0,filemover_software_utility
nan,40.0,pcmover_software_utility
nan,421.0,sony_creative_software_vegas43_dvd_v_70_complete_product
nan,150.0,olympus_pro_studio_capture_software
nan,55.0,sony_creative_software_sound_forge_audio_studio_v_80_complete_product
nan,46.0,sony_creative_software_sound_forge_audio_studio_v_80_complete_product
nan,1449.0,avid_xpress_pro_video_editing_software_for_mac_and_windows_professional_editing_software
nan,50.0,star_wars_empire_at_war_mac_intel
nan,799.0,smartsound_sonicfire_pro_4_mega_bundle_windows_xp_audio_software_for_video
nan,20.0,stationery_design_studio_win_98_me_2000_xp
sonypicturesdigitalentertainment,99.0,sony_vegas_6_video_editing_software_professional_editing_software
apple_software,80.0,apple_software_m9372za_final_cut_express_20_upgrade
nan,40.0,redshift_5_national_geographic_presents_win_98_me_2000_xp
csdc,60.0,csdc_ntx200301r_notetaker_for_os_x_v1_5_aquaminds_software
nan,50.0,pccillin_internet_security_2007_3user_win_me_2000_xp
nan,40.0,behringer_ucg102_guitar_link_guitartousb_guitartousb_interface_usb_interfaces_software
nan,30.0,classics_the_the_piano_audio_book
onone_software,159.0,onone_software_pxe11433_pxl_smartscale_elect_1user_english_macwin
nan,20.0,aquarium_3inone_limited_edition_win_95_98_me_2000_xpmac_101_or_higher
nan,60.0,component_software_beyond_objectoriented_programming_by_clemens_szyperski
nan,100.0,viacad_2d3d_win_2000_xp_vista
nan,99.0,statistical_methods_in_software_engineering_reliability_and_risk_9780387988238
nan,149.0,daylite_v3_0_marketcircle_mac_104_or_later
nan,148.0,agile_software_development_quality_assurance
nan,179.0,coreldraw_graphics_suite_x3_upgrade_win_98_me_nt_2000_xp_vista
nan,39.0,software_reliability_and_testing_by_hoang_pham_9780818668524
nan,20.0,reel_deal_casino_championship_edition_win_98_me_nt_2000_xp
nan,77.0,software_engineering_and_computer_games_by_rudy_vb_rucker_9780201767919
nan,20.0,printmaster_gold_v_170_win_98_me_2000_xp
nan,45.0,bringing_design_to_software_expanding_software_development_to_include_design
nan,20.0,restricted_area_win_98_me_2000_xp
nan,25.0,testing_in_software_development_9780521337861
nan,10.0,merriamwebster_english_dictionary_win_2000_xpmac_1038_or_later
nan,90.0,software_engineering_measurement_and_analysis_by_steven_strauss_9780849319303
nan,40.0,cute_ftp_win_95_98_me_nt_2000_xp
nan,74.0,systematic_software_testing_by_rick_d_craig_9781580535083
nan,24.0,software_requirements_by_karl_eugene_wiegers_9780735618794
nan,90.0,modeling_software_with_finite_state_machines_a_practical_approach
nan,80.0,software_requirements_specification_design_and_implementation_9780849319921
nan,649.0,adobe_photoshop_cs3_mac_os_x_v_1048
nan,9.0,cms_products_dtsftw_bounceback_data_transfer_software_license_media_migration_1_user_s_license_media_standard_pc
nan,48.0,software_test_automation_effective_use_of_test_execution_tools
nan,45.0,software_requirements_using_the_unified_process_a_practical_approach
nan,92.0,software_engineering_with_reusable_components_by_j_sametinger_9783540626954
nan,10016.0,microsoft_12100324_visual_studio_team_suite_2005_with_msdn_premium_subscriptions_complete_product_software_development_standard_1_user_s_complete_product_english_pc_free_shipping
sage_software,226.0,sage_software_acts2005rt_act_70_2005
nan,60.0,intervideo_windvd_8_platinum_pc
nan,60.0,b_w_portrait_family_digital_filter_set_plugin_software_filters_for_photoshop_for_macintosh_windows
nan,65.0,managing_the_change_software_configuration_change_management_by_michael_haug
nan,112.0,system_software_an_introduction_to_systems_programming_by_leland_l_beck
onone_software,159.0,onone_software_ice10770_intellihance_pro_41_macwin_buy_now_and_get_free_cs3_compatibility_upgrades
nan,24.0,lessons_learned_in_software_testing_by_cem_kaner_9780471081128
aec_software,86.0,aec_software_1018001000132_fasttrack_schedule_8_pda
nan,27.0,getting_results_from_software_development_teams
nan,50.0,software_product_line_engineering_a_familybased_software_development_process
nan,29.0,software_testing
nan,74.0,software_measurement_and_estimation_a_practical_approach
nan,205.0,software_architectures_and_component_technology_9780792375760
nan,54.0,function_point_analysis_measurement_practices_for_successful_software_projects
nan,43.0,visual_modeling_with_rational_software_architect_and_uml
nan,40.0,bling_software_limited_safekeeper_plus
nan,263.0,sony_creative_software_vegas43_dvd_production_suite_v_70_complete_product
onone_software,70.0,onone_software_mpr40212_mask_pro_40_upgrade_buy_now_and_get_free_cs3_compatibility_upgrades
nan,174.0,dlink_vpn_client_software_5user_license_ds605_ds605
nan,43.0,dlink_vpn_client_software_1user_license_ds601_ds601
nan,40.0,mariner_software_macjournal_v4
nan,60.0,kaspersky_antivirus_60_pc
abacus_software,25.0,abacus_software_s482_scenic_railway_addon_for_pc
abacus_software,33.0,abacus_software_s461_train_sim_modeller_for_pc
abacus_software,29.0,abacus_software_1557555117_flight_deck_iii_for_pc
nan,299.0,apple_final_cut_express_hd_35_video_editing_software_for_mac_av_production_software
nan,2070.0,microsoft_12200411_visual_studio_2005_team_edition_for_software_testers_with_msdn_premium_subscription_renewal_complete_product_programming_tool_standard_1_user_s_complete_product_english_pc_free_shipping
nan,999.0,apple_xsan_14_san_data_storage_consolidation_and_file_sharing_software_apple_mac_software
nan,100.0,canopus_let_s_edit_video_editing_software_win_consumer_video_editing_software
